user_id,leaning,label,no_videos,leaning_avg,user_name,authorstats_following,authorstats_followers,authorstats_heart,authorstats_videos,authorstats_diggs,no_of_hashtags,no_of_unique_hashtags
6784912540315272197,1.0,pro,1,1.0,morgannebennett,22.0,532.0,107100,31.0,806.0,5,5
6784912783933064197,0.0,neutral,1,0.0,shaydabrat_,38.0,648.0,23000,6.0,313.0,1,1
6784916250499384325,0.5,pro,1,0.5,iofficial_aj,607.0,180600.0,2600000,367.0,11000.0,3,3
6784918271046337541,1.0,pro,2,0.5,diarmuid.feely,254.0,7841.0,503100,63.0,7909.0,13,10
6784918921118450694,0.0,neutral,1,0.0,xav924,53.0,14600.0,77500,65.0,4229.0,8,8
6784930534658737157,2.0,pro,1,2.0,rachel.lord22,509.0,89800.0,3300000,1031.0,11600.0,4,4
6784930802105320453,3.0,pro,2,1.5,lovechild1999,36.0,149600.0,3100000,23.0,779.0,12,6
6784935097780798470,2.0,pro,2,1.0,genzinnielteacher,294.0,1625.0,114400,22.0,18100.0,10,5
6784936464997401606,1.0,pro,1,1.0,dldmom3,2235.0,1186.0,2633,72.0,6113.0,1,1
6784940704755287045,0.0,neutral,1,0.0,leci246,20.0,3.0,223,2.0,1410.0,1,1
6784941597127377926,0.5,pro,1,0.5,chaparritavee,266.0,2166.0,13400,120.0,2262.0,6,6
6784941624721343493,0.5,pro,1,0.5,countryhippydiva,110.0,33.0,2088,4.0,403.0,10,10
6784942385702831110,0.5,pro,1,0.5,yungrichz_,,475.0,218100,7.0,74.0,9,9
6784942474411934726,2.5,pro,1,2.5,katymjo,277.0,48.0,29100,43.0,1870.0,6,6
6784959148922668038,0.5,pro,1,0.5,therealerindish,547.0,35700.0,918000,223.0,6047.0,4,4
6784961442342585350,6.0,pro,3,2.0,123987vs,851.0,5831.0,461500,1.0,13400.0,12,4
6784963716930847749,0.0,neutral,1,0.0,mauriciocarrillo35,35.0,40.0,1243,12.0,33.0,2,2
6784972703075828742,0.0,neutral,2,0.0,luhbdot15,13.0,5180.0,1400000,18.0,219.0,11,8
6784975142701564934,1.0,pro,1,1.0,yikesxd_2.5,7.0,2.0,432,2.0,61.0,8,8
6784975473119708166,0.0,neutral,2,0.0,mamaxbabygir,73.0,64.0,10900,9.0,3850.0,2,1
6784975597195789318,3.0,pro,2,1.5,emotionaltrashbag,434.0,57100.0,1500000,394.0,24100.0,12,6
6784979224014406662,0.0,neutral,2,0.0,an_officer_and_a_bigfoot,535.0,2480.0,169400,29.0,1070.0,11,10
6784982334158128134,0.5,pro,1,0.5,cc_honeybrownskin,585.0,47200.0,1000000,221.0,3896.0,2,2
6784985969306371077,1.5,pro,1,1.5,addienatural,7.0,599.0,62700,29.0,205.0,9,9
6784986632988738565,-0.5,con,1,-0.5,protiktokerchris,133.0,133.0,1278,12.0,2911.0,4,4
6784986915579528198,0.0,neutral,1,0.0,tania_brest,923.0,7740.0,3300000,240.0,2030.0,4,4
6784988340438516742,0.0,neutral,1,0.0,_lazy.idiot_,111.0,422.0,292500,1.0,6450.0,1,1
6784989916859679749,1.0,pro,1,1.0,niyanana434,5.0,917.0,65200,7.0,104.0,5,5
6784991009496941574,1.5,pro,1,1.5,kortez24,872.0,418.0,1950,24.0,7087.0,6,6
6784992843859526661,0.0,neutral,1,0.0,tax_free_motel,12.0,5.0,1643,5.0,1290.0,2,2
6784999985610359814,0.0,neutral,1,0.0,devchhetri92,7.0,487.0,1717,1.0,407.0,1,1
6785003325864821766,0.0,neutral,1,0.0,elvinthoo,,6400.0,1500000,2.0,135.0,3,3
6785007625966437381,0.0,neutral,1,0.0,vvalencardenas,166.0,454.0,263700,,8850.0,2,2
6785013906961302533,1.0,pro,1,1.0,spideyz0514,1001.0,4769.0,167400,108.0,66500.0,10,10
6785018417671570438,0.0,neutral,1,0.0,taishawng,184.0,76.0,6945,13.0,936.0,6,6
6785018552346543109,-4.5,con,3,-1.5,hickorayhick,227.0,62.0,520,15.0,1874.0,18,10
6785019404708627462,0.0,neutral,2,0.0,lisetacosta4,135.0,42.0,2053,6.0,3410.0,2,1
6785035676658697221,0.0,neutral,1,0.0,boostbabe,1000.0,4100.0,9951,1.0,537.0,3,3
6785035968187433990,0.0,neutral,1,0.0,mikezuffante7,5.0,17310.0,31900000,66.0,275.0,13,13
6785061539135095813,0.0,neutral,1,0.0,lannibell2,157.0,31.0,1748,7.0,871.0,5,5
6785067843366978565,1.0,pro,1,1.0,ash_kay01,3.0,308.0,26900,5.0,190.0,3,3
6785070247034717189,0.5,pro,1,0.5,boelius.tuure,4.0,9645.0,42300,26.0,398.0,7,7
6785080293076714502,-0.5,con,1,-0.5,merrywerido,98.0,1069.0,92900,152.0,1692.0,2,2
6785089930710139910,-1.0,con,1,-1.0,chillclipz,6.0,344400.0,4300000,81.0,668.0,5,5
6785090268158854150,0.0,neutral,1,0.0,bigliam_,268.0,3420.0,453700,82.0,817.0,8,8
6785092871885947909,0.5,pro,1,0.5,martinkvinge4,106.0,12.0,2554,5.0,1470.0,2,2
6785096031232803845,4.0,pro,6,0.6666666666666666,glam_melanin,25.0,9690.0,1400000,139.0,3160.0,29,16
6785125324205966341,1.0,pro,1,1.0,yo.main.man,10.0,261.0,43800,23.0,5740.0,4,4
6785132715148280837,0.5,pro,1,0.5,mariieevexo,191.0,134.0,15100,6.0,629.0,2,2
6785140437231305734,3.0,pro,2,1.5,scotty573,283.0,282.0,28700,101.0,6933.0,11,8
6785142150549537798,1.0,pro,1,1.0,les.senegalaises,131.0,200200.0,888900,154.0,4191.0,6,6
6785145290632758277,1.0,pro,1,1.0,ilpapocchio,256.0,193800.0,5600000,308.0,695.0,7,7
6785161598589617157,0.0,neutral,1,0.0,queenofitall,87.0,34.0,656,5.0,2430.0,4,4
6785166447012430854,0.0,neutral,1,0.0,ynwmelly420,88.0,611.0,44800,18.0,2750.0,1,1
6785170438064555014,0.5,pro,1,0.5,ovolucci,93.0,44.0,3574,12.0,4960.0,7,7
6785176486321308677,0.5,pro,1,0.5,frankieetikytoky,388.0,16600.0,862800,73.0,9144.0,2,2
6785179587821061126,1.0,pro,1,1.0,beryl.ama,41.0,360500.0,4500000,127.0,1510.0,7,7
6785193076517848070,1.5,pro,1,1.5,22hms,62.0,74.0,19400,66.0,12500.0,3,3
6785199297157956614,1.0,pro,1,1.0,timothehoward,30.0,64000.0,2100000,61.0,13200.0,4,4
6785214277806130182,0.0,neutral,1,0.0,jys_kraken,66.0,3290.0,507500,10.0,2480.0,5,5
6785225000275477509,1.0,pro,2,0.5,johnacan,119.0,195200.0,3600000,423.0,300.0,11,7
6785227965523870726,0.0,neutral,1,0.0,kimberlyfryerphotography,6.0,8340.0,785900,18.0,102.0,9,8
6785239689114338309,0.0,neutral,1,0.0,islandgirl_justine,93.0,532.0,150400,30.0,535.0,8,8
6785247063460774917,0.0,neutral,1,0.0,faithmarie663,998.0,6700.0,1500000,247.0,2560.0,1,1
6785248189911958534,0.0,neutral,1,0.0,juliiportillo_,100.0,3490.0,370200,22.0,5700.0,4,4
6785255331771450374,0.0,neutral,1,0.0,tkg_ruthless,30.0,26.0,1492,17.0,1920.0,1,1
6785255503540798470,0.0,neutral,1,0.0,nayia_rodg,4.0,10.0,2211,42.0,206.0,2,2
6785260374875898885,3.5,pro,6,0.5833333333333334,heatchecx,58.0,342400.0,10800000,507.0,8923.0,30,11
6785261891477914630,0.0,neutral,1,0.0,thatsnike,2.0,16470.0,3600000,50.0,1790.0,11,11
6785262307883713542,0.5,pro,1,0.5,6ixdriptv,13.0,23500.0,1300000,215.0,708.0,7,7
6785263183428977670,3.0,pro,2,1.5,anigg101,54.0,64.0,13700,6.0,4340.0,19,18
6785266837468333061,0.0,neutral,1,0.0,terraria_enthusias,245.0,35.0,1659,84.0,269.0,1,1
6785267314155308037,0.5,pro,4,0.125,sisterjourneys,76.0,404.0,14700,79.0,3850.0,10,5
6785275367839253510,1.0,pro,2,0.5,aflower4u,36.0,69.0,6103,40.0,518.0,8,7
6785275684371203077,0.0,neutral,1,0.0,heidibrigittehopp2,527.0,315.0,17200,49.0,1080.0,1,1
6785277473397539845,0.5,pro,1,0.5,bmc_officiel,455.0,47200.0,408200,19.0,1973.0,2,2
6785278358148170757,1.0,pro,1,1.0,stephmccarty,494.0,7795.0,72100,97.0,20000.0,3,3
6785281484611634182,1.0,pro,4,0.25,freekdagemini1,54.0,125300.0,567300,76.0,414.0,28,15
6785282587797472262,0.5,pro,1,0.5,ragingsunflower,55.0,5.0,469,4.0,6280.0,3,3
6785283319510565894,0.0,neutral,1,0.0,beyonshea1,48.0,8710.0,1700000,25.0,397.0,1,1
6785284851220448261,0.0,neutral,1,0.0,spoilbaby20,203.0,185.0,12400,14.0,305.0,1,1
6785286453984592902,1.5,pro,1,1.5,truelyakween,478.0,495.0,58300,18.0,1350.0,6,6
6785287098569720837,-1.0,con,1,-1.0,kilistofa,215.0,20000.0,656400,305.0,36300.0,7,7
6785293999093433349,0.5,pro,1,0.5,lolo2379,374.0,68.0,5027,3.0,1720.0,9,9
6785294774557901829,-6.5,con,5,-1.3,mkoanna,7.0,6850.0,950200,43.0,611.0,61,28
6785295522720400389,-1.0,con,2,-0.5,43.n.fitish,564.0,283.0,7775,9.0,2800.0,15,13
6785298692171564038,0.0,neutral,2,0.0,diannantt,644.0,609.0,60100,10.0,1270.0,2,2
6785304664880874502,0.0,neutral,1,0.0,panicky_insanity814,9.0,1.0,208,2.0,376.0,1,1
6785314426406519813,0.0,neutral,1,0.0,sassycassady,168.0,42.0,1840,98.0,2910.0,1,1
6785314932739490821,0.0,neutral,1,0.0,bochenek__,59.0,632.0,97600,24.0,1590.0,4,4
6785321396518437894,0.0,neutral,1,0.0,dzfamily_,26.0,1700000.0,31300000,783.0,771.0,3,3
6785321977629803525,3.5,pro,4,0.875,joeylloyd40,494.0,2590.0,455300,171.0,3040.0,30,17
6785322323144754181,-1.0,con,2,-0.5,sobers618,869.0,6750.0,1200000,108.0,2470.0,12,10
6785327385572115461,0.0,neutral,2,0.0,jakaialston5,122.0,15.0,4817,80.0,1930.0,2,1
6785338688336299014,0.0,neutral,1,0.0,lezafloyd,937.0,365.0,3272,8.0,4200.0,1,1
6785343142701171717,0.5,pro,1,0.5,mexibexci,45.0,13.0,1438,15.0,312.0,4,4
6785345319259522054,0.0,neutral,1,0.0,mlm1326,28.0,3.0,255,2.0,298.0,5,5
6785348869079122950,0.5,pro,1,0.5,theregomarcus,136.0,12200.0,939200,8.0,26200.0,4,4
6785349591727817733,0.5,pro,1,0.5,metalbutterfly20,41.0,21.0,2965,13.0,452.0,1,1
6785350576219767813,0.0,neutral,1,0.0,rydervanias,,2910.0,274000,,7.0,1,1
6785354323678577669,0.0,neutral,1,0.0,emily_moon13,84.0,46.0,12400,387.0,3710.0,5,5
6785358154853123077,5.0,pro,2,2.5,bootcutcapris,1164.0,24400.0,577800,312.0,14100.0,14,7
6785359698674615302,1.0,pro,1,1.0,aireannnaaaa,201.0,8541.0,201100,13.0,26100.0,7,7
6785359778174551045,0.0,neutral,1,0.0,dejen121,50.0,315.0,42300,62.0,1820.0,1,1
6785362871171269637,0.0,neutral,2,0.0,owlycreature,111.0,43.0,17300,65.0,7500.0,6,5
6785364494782874629,0.0,neutral,1,0.0,gorgeousjordie,139.0,18.0,1699,4.0,509.0,1,1
6785367262925964293,1.0,pro,1,1.0,puuponit24,326.0,65.0,75,31.0,2314.0,1,1
6785378727611663366,0.0,neutral,1,0.0,cac_duke,10.0,1860.0,532100,24.0,153.0,3,3
6785379404362023941,0.5,pro,1,0.5,elishajb,71.0,2260.0,565400,16.0,184.0,3,3
6785381333138899973,12.0,pro,6,2.0,thrashtv_,285.0,14400.0,850200,44.0,71.0,56,18
6785383762077123589,2.5,pro,1,2.5,taraleephotog,54.0,66.0,5486,7.0,341.0,7,7
6785406334226613253,0.0,neutral,1,0.0,bugzbni,997.0,1310.0,76800,374.0,4590.0,1,1
6785407560565490694,0.0,neutral,1,0.0,yaboisnazzyjazzy,19.0,494.0,291100,12.0,596.0,13,13
6785416877671973894,3.0,pro,2,1.5,hannahahmadi,91.0,1308.0,88900,17.0,5905.0,6,5
6785426223977481221,0.0,neutral,1,0.0,jasmynnextdoor,15.0,4000.0,933400,2.0,1810.0,2,2
6785426579813794822,5.5,pro,4,1.375,jimmyjc07,45.0,2273.0,19600,150.0,1194.0,33,25
6785433021439067142,1.0,pro,1,1.0,noah.got.you,30.0,4.0,1126,,4220.0,7,7
6785444950181020677,2.0,pro,2,1.0,honey.od,145.0,165.0,1926,54.0,2809.0,9,6
6785446181205525509,1.0,pro,1,1.0,i.am.ro.23,10.0,28.0,2550,12.0,1080.0,14,14
6785447094007448582,0.5,pro,1,0.5,ladyayekua,29.0,211.0,9510,27.0,1160.0,9,9
6785463479371777029,1.0,pro,2,0.5,grandmagonewild,144.0,2390.0,258000,88.0,1670.0,5,5
6785466954808886278,0.0,neutral,1,0.0,beefy684,788.0,2790.0,350900,36.0,1010.0,1,1
6785467391960204293,1.0,pro,1,1.0,actuallyadeline,468.0,222900.0,3600000,279.0,4327.0,12,12
6785480733369828353,0.0,neutral,1,0.0,mmivia,24.0,120000.0,25600000,21.0,1360.0,7,7
6785486448709551110,1.0,pro,1,1.0,w0w_tho,362.0,51.0,13900,4.0,1470.0,7,7
6785495932660073478,-1.0,con,1,-1.0,masked.comedian02,408.0,63500.0,465100,1195.0,43800.0,7,7
6785501482454647814,2.0,pro,2,1.0,jayreidomar,495.0,2865.0,22500,550.0,20300.0,13,7
6785515615789663237,0.5,pro,1,0.5,politicalmimi,286.0,15100.0,1200000,576.0,18900.0,2,2
6785517921613333510,1.0,pro,2,0.5,mege83,58.0,30.0,612,4.0,168.0,7,6
6785518845362193414,0.0,neutral,1,0.0,druidofyourdreams,208.0,16.0,10400,8.0,6790.0,1,1
6785532689929044997,0.0,neutral,1,0.0,ochako_taco,49.0,20.0,4681,56.0,2590.0,1,1
6785534467735798790,1.5,pro,1,1.5,barbie.xbrat,165.0,131600.0,2200000,565.0,2451.0,10,10
6785538562190230534,0.0,neutral,1,0.0,marebear777,148.0,145.0,5622,40.0,57.0,1,1
6785548343981556741,-1.0,con,1,-1.0,mizerytv,62.0,2841.0,59500,25.0,101.0,7,7
6785548719066776578,0.0,neutral,1,0.0,bobacott,37.0,200000.0,75500000,56.0,1180.0,1,1
6785550565143593989,0.0,neutral,1,0.0,gacha.._..l0gic,35.0,545.0,8960,820.0,14700.0,6,6
6785550595614671873,-1.0,con,1,-1.0,tylerchiew4gxx,1202.0,7166.0,44400,80.0,3052.0,3,3
6785553309777740806,1.0,pro,2,0.5,stuckinmyfeelsagain,15.0,3490.0,930100,60.0,4140.0,9,7
6785565330027889670,0.0,neutral,1,0.0,epieyuesmerallind,43.0,839.0,25000,8.0,579.0,1,1
6785566539597759494,0.0,neutral,1,0.0,mesiburk,1.0,266.0,21100,7.0,28.0,1,1
6785568784226550790,-0.5,con,2,-0.25,king.cute1,140.0,5873.0,56600,358.0,6622.0,21,20
6785574282539631621,0.5,pro,2,0.25,essentially_tired_nurse,80.0,70.0,1073,4.0,147.0,5,4
6785576354080670725,1.5,pro,1,1.5,morgantanner0,515.0,71100.0,998700,270.0,7565.0,6,6
6785576408519230470,0.0,neutral,1,0.0,nii.key,2.0,1750.0,464200,11.0,1240.0,9,9
6785577332582663173,-1.0,con,1,-1.0,darrencox31,110.0,1227.0,5019,158.0,1979.0,6,6
6785580276581336070,0.0,neutral,1,0.0,jseph21,23.0,6.0,1519,5.0,240.0,5,5
6785585018821837829,2.5,pro,1,2.5,momofstarfish,2255.0,1532.0,19400,455.0,21100.0,7,7
6785586830408696838,0.5,pro,1,0.5,saamb_fromvb,203.0,7783.0,686500,187.0,2583.0,5,5
6785587580434187269,0.0,neutral,1,0.0,michelleleeaustin,118.0,130.0,2633,17.0,922.0,7,7
6785594703926903813,0.0,neutral,1,0.0,mannytyb3,16.0,9950.0,2200000,31.0,422.0,4,4
6785607086526137350,0.5,pro,1,0.5,natvsun,16.0,4.0,644,6.0,160.0,3,3
6785610811311129605,1.0,pro,1,1.0,official.tez01,501.0,461.0,71400,11.0,1130.0,7,7
6785617338974225414,0.0,neutral,1,0.0,drujokat,233.0,274.0,10100,26.0,327.0,2,2
6785617759671813126,0.0,neutral,1,0.0,solo.boyy,327.0,477400.0,13500000,286.0,21100.0,2,2
6785621730268496901,0.0,neutral,1,0.0,ross.fricano,2.0,1.0,64,1.0,23.0,2,2
6785625426787042310,0.0,neutral,1,0.0,sean.gardener,323.0,405.0,19200,43.0,2480.0,12,12
6785635876032300037,1.0,pro,1,1.0,treso47,27.0,2116.0,3659,21.0,190.0,3,3
6785636025483133957,0.0,neutral,2,0.0,tazmarachante,18.0,657.0,27900,71.0,89.0,2,1
6785636382707794949,0.5,pro,1,0.5,ashleymlee,9.0,64.0,6630,1.0,294.0,1,1
6785646207361401861,0.0,neutral,1,0.0,shonsims4,57.0,2150.0,82900,10.0,701.0,5,5
6785657493348467718,1.0,pro,2,0.5,agents_of_chaos_hbo,3.0,60.0,67500,19.0,84.0,4,2
6785658118581617669,0.5,pro,1,0.5,isaysparkles,38.0,2170.0,608100,2.0,734.0,2,2
6785663166744429573,2.0,pro,2,1.0,megandelaney7,3231.0,3818.0,522600,102.0,23800.0,16,8
6785669914964476934,2.0,pro,2,1.0,christiansovell,286.0,4176.0,353800,4.0,900.0,10,5
6785669947726545925,0.0,neutral,1,0.0,queensheasmith28,986.0,235.0,1060,3.0,3340.0,2,2
6785670711748264966,0.0,neutral,1,0.0,juzttokin,209.0,165.0,469400,14.0,953.0,1,1
6785670824068482053,0.0,neutral,1,0.0,dragon.amethysts.brat,147.0,123.0,5118,29.0,1050.0,3,3
6785670967752524805,0.0,neutral,1,0.0,biaze2,7.0,4.0,789,16.0,192.0,2,2
6785686434802091013,0.0,neutral,1,0.0,lil_sound47,3.0,60.0,1751,4.0,3470.0,3,3
6785688507262551045,2.0,pro,2,1.0,zoi_marguerite,10.0,19100.0,460100,78.0,2013.0,8,4
6785688768679707653,0.0,neutral,1,0.0,queendd101,527.0,354.0,27400,53.0,1670.0,7,7
6785689123304408070,0.0,neutral,1,0.0,ryker5150mlc,997.0,1090.0,19700,45.0,1240.0,4,4
6785692341934294022,0.0,neutral,1,0.0,owner_illy,442.0,171.0,13300,89.0,2210.0,1,1
6785698474345104390,0.0,neutral,1,0.0,piece.of.shit01,173.0,84.0,3719,15.0,1390.0,1,1
6785698728252949509,0.0,neutral,1,0.0,shyelfboi,836.0,27.0,1072,52.0,2090.0,1,1
6785701514607494150,0.0,neutral,1,0.0,shounanigans_9119,133.0,157.0,13700,7.0,344.0,2,2
6785704914221384710,0.0,neutral,1,0.0,daniellewilliams560,22.0,4.0,240,2.0,366.0,1,1
6785709748165133317,0.0,neutral,1,0.0,sammm.08,18.0,51.0,11400,34.0,3160.0,1,1
6785712847886189573,-3.0,con,2,-1.5,alexjavadi,1188.0,545.0,1801,41.0,6142.0,15,12
6785713823288935430,2.0,pro,1,2.0,weirdgrandpa,496.0,31800.0,616300,136.0,5692.0,11,11
6785718801788683270,1.5,pro,1,1.5,kyokos_gloves,203.0,216.0,30700,60.0,10860.0,3,3
6785720669302850565,6.0,pro,3,2.0,allysonmeghan,346.0,19300.0,546500,24.0,2536.0,18,6
6785725985130365957,0.0,neutral,1,0.0,beloftheball,85.0,62.0,21800,4.0,3190.0,11,11
6785727582777164806,-1.5,con,1,-1.5,tjenkins88,153.0,61.0,1733,7.0,530.0,9,9
6785735963480015877,0.5,pro,1,0.5,may_cookielover2564,483.0,1020.0,20500,32.0,4060.0,2,2
6785736551022593030,-0.5,con,1,-0.5,admkustoms,137.0,27.0,696,4.0,206.0,5,5
6785743947115742214,0.0,neutral,1,0.0,mayahairtv,101.0,12570.0,3500000,27.0,3820.0,7,7
6785758038806529030,2.0,pro,1,2.0,tbaggintori,1138.0,1785.0,26000,328.0,9121.0,7,7
6785760047387460613,0.0,neutral,1,0.0,demetriousjuan_,29.0,13300.0,246400,9.0,12000.0,4,4
6785760478452237317,0.0,neutral,1,0.0,theyylovetynecia,373.0,2962.0,17100,7.0,18500.0,7,7
6785763216838919174,3.0,pro,1,3.0,mottsfruit,62.0,103.0,7562,5.0,37700.0,7,7
6785764731803223045,-1.0,con,1,-1.0,popocuffs330,1166.0,1736.0,3834,28.0,8213.0,10,10
6785765393845896198,0.0,neutral,1,0.0,oklahomagirl_sassy,84.0,218.0,11400,88.0,5200.0,1,1
6785767403492180997,0.0,neutral,1,0.0,ruru_poo,383.0,416.0,27100,54.0,2030.0,4,4
6785770083601482758,2.0,pro,2,1.0,kaylee_422,73.0,26100.0,1200000,19.0,2940.0,8,4
6785771610525271045,0.5,pro,1,0.5,pamvaldivieso,7.0,745.0,28800,12.0,58.0,3,3
6785774414279820293,0.5,pro,1,0.5,im_only_devo,13.0,53.0,1485,5.0,116.0,3,3
6785775658653008902,0.0,neutral,1,0.0,onehunnett,4.0,1.0,53,,25.0,4,4
6785777493833663493,0.0,neutral,1,0.0,__beckywitdagoodhair,10.0,3890.0,400600,6.0,16.0,9,9
6785783804810019846,1.0,pro,1,1.0,edogedog,377.0,1159.0,4559,203.0,2437.0,5,5
6785836824814289926,0.0,neutral,1,0.0,diamondkc0,85.0,72.0,18600,38.0,2640.0,1,1
6785845059834823686,0.5,pro,1,0.5,allahbanabeyinversin0,1822.0,129.0,12200,22.0,56500.0,8,8
6785856692279116805,0.0,neutral,2,0.0,gagalcop,260.0,2270.0,152200,24.0,1030.0,9,8
6785870618463241221,-1.0,con,1,-1.0,annetteosborne2,1019.0,345.0,1826,19.0,9087.0,5,5
6785887101068198917,0.0,neutral,1,0.0,d_low561,5.0,26920.0,6300000,7.0,29.0,6,6
6785893457909400581,0.0,neutral,1,0.0,stonecoldkelly87,26.0,9.0,922,8.0,233.0,1,1
6785898749526344710,0.0,neutral,1,0.0,elenariberg,934.0,748.0,134800,98.0,1850.0,1,1
6785899308039586822,0.0,neutral,1,0.0,thekatthatcameback,33.0,528.0,376000,18.0,599.0,6,6
6785900289914864646,0.0,neutral,1,0.0,lewisfairest,16.0,44.0,7351,4.0,385.0,4,4
6785901811562152965,0.0,neutral,1,0.0,t.mac058,557.0,511.0,15000,30.0,768.0,2,2
6785909486538343429,0.0,neutral,1,0.0,rickheitman,111.0,21.0,964,7.0,1660.0,1,1
6785916319684822021,0.0,neutral,1,0.0,mulahontaas,33.0,52.0,9366,20.0,2400.0,1,1
6785917816211801093,-1.0,con,2,-0.5,timbotheredneck,24.0,15310.0,2000000,52.0,1260.0,30,23
6785921247458329606,1.5,pro,1,1.5,therealshhhean,648.0,86100.0,571500,37.0,2941.0,10,10
6785930376818230277,0.0,neutral,1,0.0,livelife128,994.0,254.0,8506,11.0,2870.0,1,1
6785944707912958981,0.0,neutral,1,0.0,_bathbombs._,,1780.0,62100,,56.0,8,8
6785946342034129926,1.5,pro,1,1.5,queerkitchen,172.0,1052.0,11000,621.0,49700.0,8,8
6785947201828389893,0.0,neutral,1,0.0,babyjays_journey,53.0,30.0,4402,23.0,778.0,1,1
6785955206011110406,0.5,pro,1,0.5,zacharyreown,4.0,567.0,71600,28.0,863.0,9,9
6785957991146587141,0.0,neutral,1,0.0,mamaface1106,27.0,918.0,129200,87.0,854.0,1,1
6785969237212693510,0.0,neutral,1,0.0,marianaanzola02,2.0,2.0,1858,1.0,89.0,1,1
6785971339443569669,-0.5,con,1,-0.5,la_nena249,451.0,555.0,11700,11.0,3699.0,5,5
6785975439027569670,0.0,neutral,1,0.0,babybackbiqch,79.0,1400.0,323000,54.0,1130.0,1,1
6785975778510980102,0.0,neutral,1,0.0,platinum.blond.leftist,232.0,1840.0,304100,62.0,8590.0,1,1
6785983724322636806,-1.0,con,1,-1.0,margoke1,387.0,225.0,5210,61.0,6317.0,6,6
6785985035196793862,0.0,neutral,1,0.0,chocolateberriess1,14.0,3.0,40,,238.0,1,1
6785989161721005061,2.5,pro,1,2.5,germandan,595.0,438700.0,9500000,82.0,1635.0,5,5
6786000228447077382,0.0,neutral,1,0.0,aj_2smoove,127.0,465.0,41400,11.0,239.0,4,4
6786001966242956294,0.0,neutral,1,0.0,allaboutbrionna,4.0,1270.0,57400,6.0,146.0,1,1
6786005547470767109,0.5,pro,1,0.5,eggzima,307.0,1000000.0,49400000,676.0,71100.0,5,5
6786006071342957574,0.0,neutral,1,0.0,metroothegoat,42.0,2200.0,373000,2.0,2140.0,2,2
6786006438361007110,0.0,neutral,1,0.0,slumblanca,89.0,1140.0,64900,37.0,165.0,3,3
6786009645975913477,1.5,pro,1,1.5,int0themystic,36.0,8.0,516,7.0,696.0,6,6
6786010223998338053,-0.5,con,1,-0.5,wileytalk,323.0,17700.0,397700,30.0,2867.0,8,8
6786012070049121286,1.5,pro,1,1.5,vforvalesha,211.0,1408.0,138000,46.0,14900.0,7,7
6786012544089179141,0.0,neutral,1,0.0,niffy83,156.0,146.0,14500,16.0,1650.0,2,2
6786015229186278405,0.0,neutral,1,0.0,this_heatherd,35.0,17.0,1242,20.0,3160.0,4,4
6786019441143907334,0.0,neutral,1,0.0,jazzyboolco,125.0,26.0,2775,36.0,597.0,1,1
6786019536392995846,-1.5,con,1,-1.5,southernbelle112,4177.0,4216.0,17700,180.0,10500.0,5,5
6786023570322981893,0.0,neutral,1,0.0,copper370,9.0,171.0,4479,1.0,11.0,1,1
6786025465591497734,0.5,pro,1,0.5,eker.3,3.0,17400.0,473600,42.0,49.0,6,6
6786029203529827334,-3.0,con,3,-1.0,fancame,300.0,1945.0,76900,695.0,15400.0,46,24
6786029284463510533,0.0,neutral,1,0.0,john.eded,,,55,1.0,17.0,1,1
6786031991768368133,-0.5,con,1,-0.5,chuckb39,73.0,19.0,612,2.0,846.0,3,3
6786034106474185733,0.0,neutral,1,0.0,taydreamz18,28.0,44760.0,8200000,27.0,459.0,3,3
6786041187305800710,0.0,neutral,1,0.0,tik.tok.queen7,303.0,3630.0,1900000,76.0,364.0,1,1
6786041743722857478,1.0,pro,1,1.0,unapologeticallymellie,51.0,2190.0,345900,46.0,605.0,2,2
6786051046559351813,-3.0,con,3,-1.0,thewentworthredneck,386.0,1390.0,82600,13.0,6590.0,12,7
6786061286821676037,-1.0,con,1,-1.0,jacobmara9321,9.0,4.0,45,,47.0,6,6
6786062615942120454,0.0,neutral,1,0.0,bibiancsss,3.0,2.0,763,7.0,65.0,4,4
6786064669490922501,2.0,pro,1,2.0,gremlin.cospiay0,364.0,15.0,149,1.0,5600.0,5,5
6786070455863313414,-0.5,con,1,-0.5,alabamatrucker,230.0,321.0,34400,25.0,189.0,5,5
6786076648368227333,0.5,pro,1,0.5,schaylaburnett,65.0,30.0,2562,8.0,256.0,7,7
6786079742761485317,0.5,pro,1,0.5,babydollbunbun,232.0,6.0,139,1.0,426.0,8,8
6786081687790257157,0.0,neutral,1,0.0,zannah_nash,357.0,1660.0,526100,77.0,4360.0,2,2
6786082929652532229,1.5,pro,3,0.5,savagelashez_thequeen,768.0,24130.0,4800000,72.0,6070.0,14,7
6786083257009587206,1.5,pro,1,1.5,imateachinghazzard,307.0,1522.0,12000,130.0,3725.0,5,5
6786085318661063685,1.5,pro,1,1.5,j.mcswain22,49.0,1210.0,27200,15.0,558.0,7,7
6786090999283450885,0.0,neutral,1,0.0,fancysumatra,9.0,88.0,2896,2.0,174.0,6,6
6786091689435972613,0.0,neutral,1,0.0,cam.godin,12.0,5100.0,521200,3.0,106.0,4,4
6786096630112273414,1.0,pro,1,1.0,rachel.h.smith,27.0,7.0,1537,3.0,1720.0,7,7
6786110373197022213,1.0,pro,1,1.0,zija.brubaker,65.0,165.0,36000,23.0,4000.0,3,3
