user_id,tagged_id,co_occurences
6731820470758278150,6611200058774274054,1
6731830188898141190,6853428515766780933,1
6731839432339883014,6770478743905190918,1
6731841795993043974,6750725126160139269,1
6731859504389948421,6786664648160904197,1
6731863691770102789,6777802822199002117,1
6731866728189985798,6576655685101174790,1
6731866728189985798,6733334840018650117,1
6731868694039086085,6724511517688071174,1
6731875570173133830,101930088991969280,1
6731893452121949189,6615704386768044037,1
6731893452121949189,6717377854663525382,1
6731894955424842758,6629480050154618885,1
6731906692815455238,15769008,1
6731910509405684742,6568569049712951301,1
6731924018888918021,6741884267766891525,1
6731935182330921990,6538326326447707136,1
6731935182330921990,6802780930269627398,1
6731938590056678406,107955,1
6731938590056678406,11908389,1
6731938590056678406,6712188080147072005,1
6731938590056678406,6799439934316610565,1
6732084694790325253,6817040974385628166,1
6732087896184587265,6662175718758678533,2
6732093619749504005,6565170509783334918,1
6732111361607812102,6532055307936366593,1
6732114973441164293,6648648547402514437,1
6732119194970866694,6786838485119632389,1
6732120805167170566,150720527609769984,1
6732159977182692358,6755114752386630662,1
6732178473232221190,6724511517688071174,1
6732189348428547078,6648648547402514437,1
6732189897216492549,6806227639053861893,1
6732215735710942214,6727332809935717382,1
6732218647173596165,6703126725822104582,1
6732229889410253830,6688659357297853446,1
6732229889410253830,6754834744960123910,1
6732229889410253830,6832512635276248070,1
6732230208856458246,6684799175513179142,1
6732242214741066757,6715956570364314630,1
6732255358155490309,6656863476050444293,1
6732278026120414214,6614519312189947909,1
6732278026120414214,6703256378418856966,1
6732278026120414214,6703550784929793030,1
6732278026120414214,6708496730961462278,1
6732278026120414214,6780861124944266246,1
6732278026120414214,6795952866671543301,1
6732278026120414214,6813939532553438213,1
6732284681947382790,6571891784162361349,1
6732306122483205125,6654347804955213829,1
6732308729113854982,6808900708025762822,1
6732339809946403846,6791222306007450629,1
6732351955387712517,6727332809935717382,1
6732387294315971590,6727332809935717382,1
6732424676386538501,6730507102445519878,1
6732427481788220422,6701658242768536582,1
6732427903675630598,6764156219622081541,1
6732473269456208902,15769008,1
6732484176174466053,150720527609769984,1
6732484176174466053,6562305640298233862,1
6732484176174466053,6597510783667830790,1
6732484469453046790,6764156219622081541,1
6732486022205047814,150110724034441216,1
6732486022205047814,6712173992738210821,1
6732488216107025414,6764156219622081541,1
6732493447830438918,6532035469444644866,1
6732495730215781382,316877939743313920,1
6732524727683220485,6648648547402514437,1
6732534421867627526,6716595343121220614,2
6732539118906049541,6764942464036373509,1
6732539118906049541,6772260368049030150,1
6732539118906049541,84947108939603968,1
6732545170766234630,178480714143752192,1
6732560776948646918,6810501489330668550,1
6732562634582082565,6620896275339919365,1
6732569603631399941,6684799175513179142,1
6732596594565153798,6805295241617654789,1
6732604673582318597,6567536643522822149,1
6732604740293133317,6754407520280757254,1
6732621361057694725,105595089640480768,1
6732621646585709574,6724769159195247622,2
6732625197658031109,6780384192099435525,1
6732657585444750342,6719500154107560965,1
6732657585444750342,78236744327798784,1
6732658593751385093,6674923125359248390,1
6732670246898926598,4653183,1
6732687893933868037,6645855783803191302,1
6732687893933868037,6755114752386630662,1
6732817101117064198,26065995,1
6732854822846055430,6815298265957958662,1
6732854822846055430,6825272962892973062,1
6732869897065710597,6870646500470014977,1
6732879427053110277,6628729258611310597,1
6732879427053110277,6712196979806536709,1
6732888799972377606,6712188080147072005,1
6732893037465650182,135275501509550080,1
6732925121718027269,6816758767545254917,1
6732931209166373894,171174356457299968,6
6732931209166373894,6535867853990532111,3
6732931209166373894,6614519312189947909,2
6732931209166373894,6628744325038407686,1
6732931209166373894,6731276119461577733,1
6732931209166373894,6751808886666560518,1
6732931209166373894,6780785873408558086,3
6732931209166373894,6782697482444751878,1
6732931209166373894,6808611349507261445,4
6732931209166373894,6815299270640468998,1
6732931209166373894,6819512265776923654,1
6732931209166373894,6840739273609298950,3
6732942518541665286,6755114752386630662,1
6732944306057970693,6662175718758678533,1
6732977967334835206,21230595,1
6732977967334835206,6621721785421758470,1
6732977967334835206,6673133695900304390,1
6732998662816285701,6758185599025808389,1
6733009387360781317,59240913742348288,1
6733111147325424646,6755114752386630662,1
6733161645055656965,6764156219622081541,1
6733162796466619397,6620896275339919365,1
6733162796466619397,6832512635276248070,1
6733192951419487238,4653183,1
6733236358867174406,135275501509550080,1
6733236358867174406,6767383368042398726,1
6733254385923408902,6873631668675232774,1
6733262442019439622,6793847980245304322,1
6733280722596234246,59240913742348288,1
6733289864093320197,6706703462074205190,1
6733293133663257606,6774125749169488901,1
6733295272389444613,85895237935456256,1
6733307270657115141,6628729258611310597,1
6733341698103772166,6750725126160139269,1
6733341698103772166,6751919612356625414,1
6733341698103772166,6793061272323916805,1
6733341698103772166,6814596557649757189,1
6733343687700726789,6619882637886930950,1
6733344360258192390,6589573638621315077,1
6733344562939823110,6764156219622081541,1
6733347152300901382,6724116395095573510,1
6733371539318735877,6719500154107560965,1
6733378005677442054,6780384192099435525,1
6733382297830605829,6770478743905190918,1
6733398864289776646,6793133653712028677,1
6733415981383648262,6798175691658806278,1
6733462272889357318,6567536643522822149,1
6733508347024491526,6770478743905190918,1
6733518229858599942,6661384165353553926,1
6733519015057081350,6777802822199002117,1
6733524958033347590,6610548452722999302,1
6733602549548680198,267832205719027712,1
6733634554923402246,6719511189833991173,2
6733647838058955782,6674650484659700742,1
6733662696128021510,72360388624867328,1
6733663336862336005,6771019914858841094,1
6733674901684044805,6567536643522822149,1
6733686518730753029,6587134110719606790,1
6733696966540395525,6579022784037388293,1
6733711774032724998,135275501509550080,1
6733723902545265670,15769008,1
6733737095603160070,6826601380284498950,1
6733751611401847813,14313267,1
6733751611401847813,6716768307611862022,1
6733755444609926149,6673593769915646981,1
6733797758492460038,6741884267766891525,1
6733798500826596357,6802780930269627398,1
6733892184677925893,94772,1
6733938647844520965,6673593769915646981,1
6733957788265038853,6798175691658806278,1
6733958487795549190,6565170509783334918,1
6734009245702423557,9824579,1
6734043967069832197,6585577421713588230,1
6734075940487496710,6664604635221622789,1
6734110919197443078,6645855783803191302,1
6734128678819054597,6611837737036644357,1
6734128678819054597,6645855783803191302,1
6734132664373658630,6842696053579023366,1
6734132878529610758,316877939743313920,1
6734144692479362053,59240913742348288,1
6734144692479362053,6755114752386630662,1
6734148691458442245,6826601380284498950,1
6734157488042705925,6596799714572943361,2
6734157488042705925,6626226645731688454,1
6734157488042705925,6640237555780829189,1
6734157488042705925,6750401679533130757,2
6734157488042705925,6874654626659435526,1
6734170720496124933,6633869958064308229,1
6734170720496124933,6684799175513179142,1
6734183868167603206,6750725126160139269,1
6734188735547737093,4653183,1
6734193229561349125,6787450188987827205,1
6734194679385228294,6812726391106126853,1
6734229612555142150,6673593769915646981,1
6734230923103126533,316877939743313920,1
6734269430602679302,6573517053457514502,1
6734269430602679302,6622802963012452357,1
6734296232695350277,6712188080147072005,1
6734300863491785733,150720527609769984,1
6734309108168934406,150720527609769984,1
6734337743586919430,59240913742348288,1
6734350363975402501,72360388624867328,1
6734354732460180485,6741884267766891525,1
6734374030201177094,6790161921457030149,1
6734381848942396422,6640961877399404550,1
6734382382705492998,21421980,1
6734382630563595269,6620896275339919365,1
6734388481022673926,6727332809935717382,1
6734390703025931270,6666296263657209861,1
6734396149895152645,6832512635276248070,1
6734396706107294725,6712188080147072005,1
6734409110416131078,6786838485119632389,1
6734409110416131078,6811637980043297798,1
6734410134590882822,6593425876259274758,1
6734418563564405766,6764138349286081542,1
6734421297079731205,6724511517688071174,1
6734437618204214277,6836844194725872646,1
6734452462269268997,6812105672144438277,1
6734459850052846598,6611837737036644357,1
6734485392047965189,6622605491975880709,1
6734485392047965189,6751467583184864261,1
6734487001976849413,6771019914858841094,1
6734493327331083269,6712188080147072005,1
6734495090843354117,6777802822199002117,1
6734501883820131333,6730507102445519878,1
6734501883820131333,6826601380284498950,1
6734520341346239493,6826601380284498950,1
6734521148397257734,6745404130636022789,1
6734521240725750790,6792328979162514438,1
6734547918625899525,6539853526925841423,1
6734547918625899525,6764156219622081541,1
6734579130052969478,6622756733822959621,1
6734597184857392134,150720527609769984,1
6734597184857392134,6688659357297853446,1
6734669658617857030,6587116928514785285,1
6734673383345669125,6567536643522822149,1
6734693739477238789,6620455657236594693,1
6734695009298498565,6812105672144438277,1
6734700996910023685,6766395148487361541,1
6734716315809088517,6730507102445519878,1
6734740778494870533,6614858769066049542,2
6734740778494870533,7119601,2
6734747132630762501,6780384192099435525,1
6734779893060699142,150720527609769984,1
6734784389577081861,6775252674092401670,1
6734825555961168902,150720527609769984,1
6734825555961168902,6770478743905190918,1
6734826645486633990,6688659357297853446,1
6734826645486633990,6755114752386630662,1
6734840142870021125,6545583978890400783,1
6734873248351208453,6832512635276248070,1
6734940637432857606,6826601380284498950,1
6734982336007537669,6622605491975880709,1
6735035838092313605,6780384192099435525,1
6735035838092313605,6826601380284498950,1
6735044186896385030,6842696053579023366,1
6735051165946414085,6532362540545638402,1
6735060391670875141,6764156219622081541,1
6735081569603978246,85895237935456256,1
6735117378856289286,6756009516234327046,1
6735117378856289286,6756112831627183110,1
6735122951576028166,6727332809935717382,1
6735134061537084421,6758204901325112326,2
6735134061537084421,6778511268443964422,1
6735144409136219141,6741884267766891525,1
6735145059358229509,6755114752386630662,1
6735177707069375494,6628729258611310597,1
6735179865965986821,6798175691658806278,1
6735180532492076038,6767383368042398726,1
6735196199218889734,150720527609769984,1
6735199154844812294,150720527609769984,1
6735206969310741510,23141848,1
6735209346522170374,59240913742348288,1
6735234521342264325,107955,1
6735234521342264325,6556980157373317125,1
6735234521342264325,6617491631644835845,1
6735234521342264325,6634244309359525894,1
6735234521342264325,6712560708364387333,1
6735245228016436230,9824579,1
6735250800005792774,6861111445376254981,1
6735262813773054981,6842696053579023366,1
6735262813773054981,6864214281194341381,1
6735291516421932038,6832512635276248070,1
6735362524986196997,6777802822199002117,1
6735363582894081030,6764156219622081541,1
6735375601455203333,8534891,1
6735409248577340421,6764156219622081541,1
6735429163811832837,6645855783803191302,1
6735435780419027974,6786838485119632389,1
6735445964486870022,55635552779120641,1
6735446488790959110,139605510621704192,1
6735491692361450502,6826601380284498950,1
6735501193612805126,6532028048034758657,1
6735521419923604485,6767383368042398726,1
6735549864854373381,6645855783803191302,1
6735550097792320518,6639811067621736454,1
6735552254181508101,15769008,1
6735552254181508101,6556725284115496966,2
6735552254181508101,9824579,1
6735563889185227781,316877939743313920,1
6735571045602018309,6727332809935717382,1
6735574288746939397,6645855783803191302,1
6735584357556012033,6842696053579023366,1
6735593983588107270,6647096942092353542,2
6735605210489996294,6573517053457514502,1
6735622486098281478,6563471385208274949,1
6735622486098281478,6708227546846479366,1
6735626439834944517,6814509404752544774,1
6735628599448585221,6630778959960555525,1
6735630561630995462,6755114752386630662,1
6735632581134451717,6811637980043297798,1
6735643157885764613,6752811968699040773,1
6735664361806955525,6719500154107560965,1
6735664361806955525,6780949918732747782,1
6735664361806955525,6806795127241491462,1
6735668774156370949,6732794667596858373,1
6735668774156370949,6737835434150675461,1
6735699082230662149,21467821,1
6735754426156811269,6565170509783334918,1
6735798877029286918,6743053591747789829,1
6735812514456339462,6712188080147072005,1
6735822507934270469,6699109679610708997,1
6735833235366380550,6673593769915646981,1
6735849893409571845,6532035469444644866,1
6735870646582313989,6706703462074205190,1
6735877055877399558,15769008,1
6735877055877399558,6734028652202460165,1
6735878147491267589,6565170509783334918,1
6735883216627434501,6766395148487361541,1
6735892506779321349,6735446488790959110,1
6735897735641646085,66899463306268672,1
6735900596929102853,6768321092081517573,1
6735911772353872901,6812732756775142405,1
6735945979977155590,6645855783803191302,1
6735947710681170950,6725538507420369926,1
6735949328995812357,6771019914858841094,1
6735951003780809734,6741884267766891525,1
6735960269724451845,55206441283792896,1
6735960269724451845,6771019914858841094,1
6735965458564940806,6802780930269627398,1
6735977913969673221,6645855783803191302,1
6736000904691172358,6717754329770312709,1
6736023853363135493,6712188080147072005,1
6736023853363135493,6811900731013153798,1
6736043177775891462,23141848,1
6736070862372226054,6638923799130750982,1
6736093502990500866,6790773362203706373,1
6736094859609293830,111326557146636288,1
6736124937856140294,6611200058774274054,3
6736124937856140294,6634699330588672005,1
6736124937856140294,6725538507420369926,2
6736166148372497414,6605530437236965382,2
6736187846594249734,6565170509783334918,1
6736223913531819013,316877939743313920,1
6736224966608339974,6826601380284498950,1
6736230347900748805,6777802822199002117,1
6736231659173233669,6638194791559856133,1
6736233740710069253,6767383368042398726,1
6736235793591043077,150720527609769984,1
6736242023977894917,6793133653712028677,1
6736247740642657286,6629675963486912517,1
6736256203791565829,59240913742348288,1
6736261845278393349,6832512635276248070,1
6736262160660874246,6573517053457514502,1
6736263133914121221,6611837737036644357,1
6736266060439634950,6793133653712028677,1
6736270701060195334,6715956570364314630,1
6736273806288012293,6567536643522822149,1
6736278248659469318,6741884267766891525,1
6736280713358083077,6620896275339919365,1
6736306391889740805,6727332809935717382,1
6736309333858812934,6724511517688071174,1
6736341076287767558,6755114752386630662,1
6736347546363708422,6712188080147072005,1
6736398600815297541,6678058108848489478,1
6736420528438969350,6762912028963554310,1
6736480184399332357,6596790903049338886,1
6736495492757685253,6645855783803191302,1
6736519433974236165,6764156219622081541,1
6736527486198350854,6655290747389493254,1
6736554042669925382,6662175718758678533,1
6736559665101145094,6645412793536282629,1
6736588826452820998,6703126725822104582,1
6736597138953864198,6770478743905190918,1
6736601623931782149,6755114752386630662,1
6736606862433174534,6601362361352667142,1
6736607969079624709,59240913742348288,1
6736611783153697798,6719500154107560965,1
6736627634874369029,6561063699049463814,1
6736636851656328198,6800173538499527686,1
6736636851656328198,6812685884753183749,1
6736636851656328198,6842100021804188678,1
6736636851656328198,9481163,1
6736642782334927877,6623905785242206214,1
6736646050608071686,6741884267766891525,1
6736650393499862022,6737623506450318341,1
6736660661448934406,6671005677630373894,1
6736678836883391494,4653183,1
6736681420805227525,6812105672144438277,1
6736695855007908870,150720527609769984,1
6736702107632108549,6727332809935717382,1
6736710694707151878,6640455872454934533,1
6736729206359491589,6719500154107560965,1
6736729206359491589,6810501489330668550,1
6736736070153815046,15560346,1
6736743537134863365,6805295241617654789,1
6736749414167774214,6767383368042398726,1
6736820637387965445,6764156219622081541,1
6736840748517803014,6620896275339919365,1
6736843230326178821,6764156219622081541,1
6736868548922737669,6812105672144438277,1
6736917541111448582,6620896275339919365,1
6736922292556678149,6565170509783334918,1
6736945285384127493,6741884267766891525,1
6736948142060848133,6646927174593871878,1
6736948142060848133,6650201683875299333,2
6736948670086251526,6688659357297853446,1
6736960572841362438,6678058108848489478,1
6736969483901092869,6815462193996891142,1
6736972920264344582,6740117079716594694,1
6736976646421054469,316877939743313920,1
6736976646421054469,6567536643522822149,1
6736976646421054469,6807447490758280198,1
6736976646421054469,6832512635276248070,1
6736977805366281221,6622605491975880709,1
6736985782986376198,6723957408890127366,1
6736988021240316934,6567536643522822149,1
6737002287409579013,6620896275339919365,1
6737002796581913605,6645855783803191302,1
6737002796581913605,6826601380284498950,1
6737019192328913925,72360388624867328,1
6737033668373529605,23556457,1
6737036573752427525,6611837737036644357,1
6737036573752427525,6712188080147072005,1
6737036573752427525,6780384192099435525,1
6737040040378532869,6780384192099435525,1
6737050256917742598,6703126725822104582,1
6737051387324220422,6736729206359491589,1
6737060114739545093,6611837737036644357,1
6737067725443269637,6700745051076051974,1
6737067880066614277,6640961877399404550,1
6737067880066614277,6755326767378416646,1
6737074589229106182,6719500154107560965,1
6737074589229106182,6751495124989527046,1
6737083259527087110,316877939743313920,1
6737114252929123333,6758204901325112326,1
6737139204503716870,6670745979770142726,1
6737192687634105349,6611837737036644357,1
6737223146015196165,6545583978890400783,1
6737274128430662661,6620455657236594693,1
6737340875872191493,10750266,1
6737343200716129285,6741884267766891525,1
6737350532892296198,6557780044549685253,1
6737380926055842822,6578548993088880642,1
6737380947782124550,6764156219622081541,1
6737385522379113478,6620889758050074630,1
6737391524629660678,6809086621901521926,1
6737405647665890309,150720527609769984,1
6737405647665890309,6783268057230984197,1
6737413675537531910,6798175691658806278,1
6737417436528854022,137848714831974400,1
6737417436528854022,230217458224439296,1
6737417436528854022,6870829182202627077,1
6737435290272039942,6678058108848489478,1
6737454558639277062,23141848,1
6737461417408955398,6565170509783334918,1
6737467772437038085,6809358806624781317,1
6737473561576342533,6804306791498499077,1
6737474605559170054,96379240064999425,1
6737483554391409669,6776050432911295493,1
6737497279001314309,6775750718819533829,1
6737613150956684289,6777802822199002117,1
6737629155913712645,6678058108848489478,1
6737629500911502342,6620455657236594693,1
6737675677430006789,6706703462074205190,1
6737698416301114373,6622605491975880709,1
6737730807601890309,6725538507420369926,1
6737762367100961798,6661384165353553926,1
6737763930301449222,6774622799249638405,1
6737787866917127174,59240913742348288,2
6737788016922952709,6712188080147072005,1
6737792175079900165,15769008,1
6737798971317076997,15769008,1
6737809442606253062,6620896275339919365,1
6737811134495261701,6246175,1
6737811653985993733,6832512635276248070,1
6737826232497193990,6755254485159805958,1
6737829441840202758,6611200058774274054,1
6737838197319058438,6614024548114087942,1
6737841909853553670,6770478743905190918,1
6737855064934810629,6777867939208430597,1
6737942633417081862,135275501509550080,1
6737975554836562949,15769008,1
6737992985302877190,135275501509550080,1
6738017938970543109,6684799175513179142,1
6738036827762983942,6812105672144438277,1
6738100161724253189,6780384192099435525,1
6738102899681395717,6649545477367169030,1
6738116057507251205,6789036271307965446,1
6738116057507251205,6806883324171944965,1
6738122225549935621,6703126725822104582,1
6738133024682984454,6565170509783334918,1
6738178412164924422,6826601380284498950,1
6738200708217209862,6622788112959078406,1
6738200708217209862,6652099070884757509,1
6738200708217209862,6797480422748128262,1
6738209547838047238,6688659357297853446,1
6738209712230499334,6614024548114087942,1
6738214512794534917,6719500154107560965,1
6738217227680990214,6832512635276248070,1
6738217568366298118,6832512635276248070,1
6738218485115012102,6745191554350760966,1
6738224864459768837,6684799175513179142,1
6738233579829314565,6741884267766891525,1
6738234577531601925,6776050432911295493,1
6738240506202227718,6799679404756911110,1
6738241784566039557,4653183,1
6738296112489350149,6727332809935717382,1
6738318909865755654,6832512635276248070,1
6738333719495410694,6764156219622081541,1
6738344327490454534,6841521857234977797,1
6738350292142818310,6610814644669923334,1
6738350292142818310,6762192773896160261,1
6738359073299694597,6688659357297853446,1
6738371083630920710,6596764685180944390,1
6738374971208565765,9824579,1
6738390423818175494,6662140988205645829,1
6738424999721600005,6673593769915646981,1
6738430573579256838,11908389,1
6738492311267935238,6728841859201926150,1
6738493569037861894,135275501509550080,1
6738502241559823366,6673593769915646981,1
6738526495483200517,6532035469444644866,1
6738534100628407302,6567536643522822149,1
6738534655680726022,6567536643522822149,1
6738543799742448646,6688659357297853446,1
6738551466322068486,59240913742348288,1
6738551466322068486,6567536643522822149,1
6738552157891003398,6684286584592548870,1
6738552314217595910,6728857142588605445,1
6738559342817264645,187513069856669696,1
6738561445410178053,6706703462074205190,1
6738579400978170885,12770219,1
6738582135458448389,6773058504640840710,3
6738590957976454149,135275501509550080,1
6738606344133936134,6673593769915646981,1
6738713626415072262,6725538507420369926,1
6738716454528795654,6599973261236781061,1
6738716454528795654,6673593769915646981,1
6738734600162640901,6832512635276248070,1
6738748313564169221,6565170509783334918,1
6738748313564169221,6756321573043749893,1
6738779354086310918,6541256400893383695,1
6738789371691320325,122691397647757312,1
6738789371691320325,6643155657251258374,1
6738789371691320325,6738443131492680709,1
6738789371691320325,6796281192217674757,1
6738822409568437253,6719500154107560965,3
6738822409568437253,6771019914858841094,1
6738823243334353925,6678058108848489478,1
6738831677009314817,6798175691658806278,1
6738838198824944645,6761885847929226245,1
6738848693766423557,6638194791559856133,1
6738863525878219781,6624297270199156742,1
6738863525878219781,6628285547343511557,1
6738888856639652870,15769008,1
6738888856639652870,6622605491975880709,1
6738888856639652870,6727332809935717382,1
6738888856639652870,6766395148487361541,1
6738888856639652870,6807618110179820549,2
6738888856639652870,6817462892754469894,1
6738888868639228934,6743053591747789829,1
6738901487140045830,6812105672144438277,1
6738966806561719302,21467821,1
6738996874440819718,464252,1
6738996874440819718,6741884267766891525,1
6739007300008379397,6646441321161162758,1
6739050309250057221,6706703462074205190,1
6739089043361776645,6758204901325112326,1
6739132402629248005,6741884267766891525,1
6739138925770441734,6661384165353553926,1
6739154204671198214,6780384192099435525,1
6739168654769882118,6725538507420369926,1
6739171311207711749,15769008,1
6739196261297996805,6776050432911295493,1
6739200688302294022,6645855783803191302,1
6739200688302294022,6719664129001440262,1
6739213062069830662,6832512635276248070,1
6739213451828724741,8534891,1
6739224000852280326,6780384192099435525,1
6739231600158540806,6767143727644722182,1
6739293297976329221,6806436420888347654,1
6739304803900687365,6764156219622081541,2
6739313756087878662,6556573644897714181,1
6739322163406980101,72360388624867328,2
6739330576996811782,6751495124989527046,1
6739336605805872134,6771066366666490886,2
6739347805415277574,6728841859201926150,1
6739353860518216710,150720527609769984,1
6739362434395751430,6645855783803191302,1
6739368175761359878,6795399224567858181,1
6739433226832741381,6767303484407022597,1
6739433226832741381,6807076215293559814,1
6739444735226594310,59240913742348288,1
6739465158533579782,6832512635276248070,1
6739481965643596805,4653183,1
6739497918207755269,6593425876259274758,1
6739506891197006854,6724511517688071174,1
6739524250639778821,6825272962892973062,1
6739526049246741510,6620896275339919365,1
6739528162894332934,6663690761764782086,1
6739528162894332934,6812105672144438277,1
6739550861771637766,6712188080147072005,1
6739566737681105925,6802780930269627398,1
6739574107140326406,6631812843794644998,1
6739613452001772549,6661384165353553926,1
6739615600609641478,6706703462074205190,1
6739624928670565381,136406641163374592,1
6739655829023540230,6567536643522822149,1
6739656324055073797,6623905785242206214,1
6739659201235584006,6758204901325112326,1
6739662399391335429,6777802822199002117,1
6739716795932328966,150720527609769984,1
6739723323376141318,6740866460645032965,1
6739762611665683462,55635552779120641,1
6739764486381945862,6678058108848489478,1
6739815841145373702,6755114752386630662,1
6739870472664253445,6593425876259274758,1
6739892281027937285,6623905785242206214,1
6739932673010582534,6638194791559856133,1
6739940349059662854,6740866460645032965,1
6739940349059662854,6824481966705067014,1
6739943676207924229,135275501509550080,1
6739963442679759877,6741884267766891525,1
6739970028835881990,6728841859201926150,1
6739970233296356358,6740866460645032965,1
6740025942344205317,6701658242768536582,1
6740028490000974854,6771019914858841094,1
6740072481434256389,6653181174615244806,1
6740083445223162886,6826601380284498950,1
6740089309716022278,6823741107193873413,1
6740091087866594310,8534891,1
6740104042444407813,150720527609769984,1
6740117079716594694,6637114586322370565,1
6740117079716594694,6659568806644596741,1
6740117079716594694,6673593769915646981,1
6740117079716594694,6766395148487361541,1
6740117079716594694,6768321092081517573,1
6740117079716594694,6803082431245140998,2
6740117079716594694,6836844194725872646,1
6740117079716594694,94356370916843521,1
6740122117994857477,6567536643522822149,1
6740122117994857477,6661384165353553926,1
6740140274536285190,6780384192099435525,1
6740199176645592069,6665093221746360325,1
6740223710114792454,6645855783803191302,1
6740228097805222918,6620896275339919365,1
6740281557762311174,6793847980245304322,1
6740287972795188230,6727332809935717382,1
6740287972795188230,9824579,1
6740290014221665285,6777398376775812101,1
6740293619914277893,6769364163460776966,1
6740305116103181317,6662175718758678533,1
6740305244272215046,6622605491975880709,1
6740305699068756997,6764156219622081541,1
6740313081035604998,6727332809935717382,1
6740315440889889798,6611200058774274054,1
6740341393527653382,6547714412248154118,1
6740355648411010054,6703126725822104582,1
6740364320578405382,3086207,1
6740375386137838597,6673593769915646981,1
6740385156220126213,6766395148487361541,1
6740386729595438086,6772589065663235077,1
6740391060457440261,6826601380284498950,1
6740391990388851718,6793847980245304322,1
6740406737376920582,6596764685180944390,1
6740409870979466245,136406641163374592,1
6740415364012229637,6622605491975880709,1
6740421629057221637,6703126725822104582,1
6740425480794588165,6741884267766891525,1
6740431907459023877,6773850224886236166,1
6740451693349438470,185696725209178112,1
6740460450381448198,6755114752386630662,1
6740500679376487430,6620896275339919365,1
6740516227116008453,20424556,1
6740524995091645445,6812105672144438277,1
6740537171708822534,135275501509550080,1
6740537171708822534,59240913742348288,1
6740569986974385158,6532028048034758657,1
6740597563051656197,6593425876259274758,1
6740598183942734853,6645855783803191302,1
6740601946103727110,6712188080147072005,1
6740614620148794374,6780384192099435525,1
6740622912716768262,6532313419108892673,1
6740656859788772357,6532035469444644866,1
6740656859788772357,6785287098569720837,1
6740659456940016646,6727617337418220550,1
6740664137913861125,6826601380284498950,1
6740667476654867461,6648648547402514437,1
6740691244932170757,6712188080147072005,1
6740711603177784325,179172259339710464,1
6740711603177784325,6645855783803191302,1
6740711603177784325,6811637980043297798,1
6740711841943634949,6829040019295978502,1
6740711841943634949,9824579,1
6740735127691592709,6786838485119632389,1
6740755840808731653,150720527609769984,1
6740760331285808134,6661003446944808966,1
6740774037629699077,6567536643522822149,1
6740776711895516166,6755957847642964998,1
6740778313515533317,6725538507420369926,1
6740781105589191685,6684799175513179142,1
6740781554572182534,6532055307936366593,1
6740792398077051909,6743053591747789829,1
6740795708670755845,135275501509550080,1
6740800017848943621,6777685606501303302,1
6740800017848943621,6806079654124127237,1
6740803268677010437,6688659357297853446,1
6740812799964824582,6750725126160139269,1
6740818369946108934,150720527609769984,1
6740818369946108934,6764156219622081541,1
6740818369946108934,6829501857196229637,1
6740830385117135878,6641279327064195078,1
6740836446774887429,6703126725822104582,1
6740848449518765062,6678058108848489478,1
6740854025141912582,6809475785499509766,1
6740960123189937158,6703126725822104582,1
6740960667346404357,107955,1
6740960667346404357,6601743484372434950,1
6740980243870368773,6816707002707330054,1
6740997930104210437,2153062,1
6740997930104210437,6559885056038207494,1
6740997930104210437,6573517053457514502,1
6740997930104210437,6728841859201926150,2
6740997930104210437,6770757624821629957,1
6740997930104210437,6783694791366837253,1
6740999998447043590,6590702127344386054,1
6741002399974147077,6758202106728154117,1
6741011824349545477,6786838485119632389,1
6741011824349545477,6842696053579023366,1
6741012554590667782,6565170509783334918,1
6741023800739972101,6648648547402514437,1
6741028503423091718,6611837737036644357,1
6741040661145142277,6605283048098004997,1
6741069037600605189,6786838485119632389,1
6741070252157420549,6814185393371497478,1
6741084375955981318,6771019914858841094,1
6741101674797073413,6764156219622081541,1
6741103232544785414,6791622050365948934,1
6741116012517000197,6786548628234486789,1
6741121523534267397,23141848,1
6741134582198010886,6826601380284498950,1
6741134957907526662,6645855783803191302,1
6741143243448321030,6565170509783334918,1
6741143243448321030,6741884267766891525,1
6741144313487639557,6688659357297853446,1
6741144313487639557,6730507102445519878,1
6741144570019152901,6565170509783334918,1
6741146756728570886,135275501509550080,1
6741146756728570886,6770478743905190918,1
6741146756728570886,6786838485119632389,1
6741146756728570886,6842696053579023366,1
6741166466579678213,6715956570364314630,1
6741173694623876101,6811637980043297798,1
6741174267796489221,6767383368042398726,1
6741186573134922757,285332152228016129,1
6741192875479368709,6532025495972741122,1
6741199151218279430,6756361976689214470,1
6741209980512355334,6770478743905190918,1
6741233992517469190,6532035469444644866,1
6741233992517469190,6573517053457514502,1
6741324832623723526,6755114752386630662,1
6741391243014620166,6755114752386630662,1
6741398041692062725,6798175691658806278,1
6741401104070394886,6820464500909016069,1
6741401104070394886,6832732120378852358,1
6741404773423252486,6735580527254520837,1
6741411734391931909,6755114752386630662,1
6741411839202821126,6797136596904018949,1
6741411839202821126,6809990039507567621,1
6741411839202821126,6812291422227137541,1
6741443557011997702,6727815440770745349,2
6741448278200271878,15272149,1
6741460110864991237,6728841859201926150,1
6741464349720724485,6826601380284498950,1
6741472678684886022,6727332809935717382,1
6741475950494598150,6602006506257891334,1
6741483509750268933,6684799175513179142,1
6741500033953383429,6640961877399404550,1
6741518794398991366,6764156219622081541,1
6741529721358730246,150720527609769984,1
6741542247090029574,150720527609769984,1
6741544510519919622,6722191146628760582,1
6741553505990083590,15769008,1
6741564949863482373,6611200058774274054,1
6741564949863482373,6718815188046316549,1
