video_id,stats_likes,stats_shares,stats_comments,stats_plays,video_length,nr_hashtags,nr_tags,leaning_new,label_new
6839113786272566534,83.0,0.0,0.0,501.0,7.0,4,4,1.0,pro
6837191005691776262,83.0,0.0,5.0,694.0,7.0,4,0,2.0,pro
6859126452621724933,83.0,1.0,2.0,351.0,50.0,9,0,1.5,pro
6832682862865681669,167.0,0.0,11.0,1701.0,7.0,3,0,0.5,pro
6855834211555822853,83.0,9.0,2.0,313.0,29.0,6,1,1.5,pro
6832682862865681669,167.0,0.0,11.0,1701.0,7.0,3,0,0.5,pro
6855834211555822853,83.0,9.0,2.0,313.0,29.0,6,1,1.5,pro
6845240308591086853,167.0,2.0,10.0,518.0,9.0,7,0,2.0,pro
6876332988255194369,83.0,0.0,1.0,960.0,10.0,5,0,1.5,pro
6838017711642021125,83.0,0.0,15.0,470.0,10.0,7,0,0.5,pro
6861978231101312262,83.0,0.0,8.0,2623.0,56.0,9,0,1.0,pro
6833338099792186629,83.0,0.0,16.0,517.0,14.0,6,1,1.0,pro
6871542498347683074,83.0,1.0,6.0,455.0,59.0,5,0,1.5,pro
6871381676103109894,83.0,0.0,2.0,673.0,30.0,10,1,1.0,pro
6841754026921561350,82.0,1.0,48.0,571.0,59.0,10,0,1.5,pro
6835601634052050182,82.0,1.0,16.0,2640.0,59.0,4,1,1.0,pro
6848664343966469381,82.0,2.0,1.0,229.0,28.0,7,1,2.0,pro
6834086751892557062,82.0,4.0,2.0,1158.0,45.0,8,1,1.5,pro
6855685700315073797,82.0,0.0,0.0,1017.0,39.0,5,0,1.5,pro
6834216397443288326,82.0,3.0,37.0,708.0,15.0,5,0,-0.5,con
6879262086455741701,82.0,0.0,18.0,1130.0,10.0,8,1,2.5,pro
6837955994438372614,81.0,2.0,2.0,274.0,10.0,10,0,4.0,pro
6841570948894788870,81.0,1.0,7.0,491.0,19.0,5,0,0.5,pro
6836080667009420550,81.0,2.0,3.0,372.0,9.0,8,1,4.0,pro
6867261660852145414,81.0,3.0,11.0,406.0,15.0,8,0,0.5,pro
6880976453475814662,82.0,5.0,17.0,2204.0,59.0,5,1,1.5,pro
6859941987554970886,162.0,0.0,136.0,1557.0,5.0,5,0,2.0,pro
6833795014728977670,81.0,0.0,6.0,435.0,8.0,9,0,1.0,pro
6841662175040244998,81.0,0.0,9.0,342.0,15.0,4,0,1.0,pro
6849154125859491078,81.0,4.0,8.0,158.0,13.0,9,0,1.5,pro
6884702548041731334,81.0,0.0,0.0,1002.0,10.0,7,0,1.5,pro
6833630559139384581,80.0,1.0,3.0,303.0,20.0,8,0,3.0,pro
6852102136591879429,80.0,0.0,2.0,611.0,10.0,7,1,3.0,pro
6832747890721426694,80.0,1.0,0.0,1499.0,15.0,3,0,2.5,pro
6846992134965316869,80.0,0.0,10.0,442.0,47.0,11,0,0.0,neutral
6851270648598187270,80.0,0.0,0.0,1165.0,48.0,4,1,0.5,pro
6852112549064887557,80.0,1.0,29.0,546.0,15.0,5,0,1.0,pro
6861286221163842821,80.0,0.0,0.0,429.0,32.0,8,0,1.0,pro
6879296642768456965,80.0,0.0,5.0,315.0,13.0,3,0,1.0,pro
6857808238579059973,80.0,1.0,12.0,215.0,48.0,7,1,1.5,pro
6849911150147112198,79.0,66.0,0.0,924.0,14.0,8,0,2.0,pro
6837133787248348421,79.0,0.0,13.0,603.0,15.0,5,2,1.0,pro
6888732941405474053,79.0,4.0,24.0,773.0,14.0,6,0,1.5,pro
6852060445637971205,78.0,13.0,20.0,1655.0,33.0,8,1,1.5,pro
6869767712139169029,78.0,1.0,2.0,312.0,59.0,7,0,2.0,pro
6833344910964362502,79.0,1.0,1.0,1300.0,15.0,6,0,2.5,pro
6833753324500634886,77.0,1.0,0.0,445.0,15.0,8,0,1.5,pro
6839854244271508741,77.0,2.0,6.0,415.0,9.0,6,0,1.5,pro
6833380807202196741,77.0,1.0,4.0,681.0,59.0,4,0,2.0,pro
6835711855730756870,77.0,2.0,1.0,403.0,49.0,10,1,3.0,pro
6835760775638961413,77.0,19.0,9.0,2176.0,59.0,5,0,1.0,pro
6837461854206315781,77.0,0.0,4.0,617.0,58.0,5,1,1.5,pro
6836809432609967365,77.0,0.0,2.0,787.0,9.0,8,0,1.5,pro
6833843389339798790,77.0,0.0,1.0,751.0,16.0,6,1,2.5,pro
6881616217946344710,77.0,0.0,36.0,1801.0,10.0,8,0,2.0,pro
6873704269938298117,77.0,8.0,9.0,337.0,31.0,6,1,1.5,pro
6851450445156699398,154.0,5.0,5.0,1373.0,41.0,6,1,0.5,pro
6834295150441696518,77.0,1.0,6.0,1585.0,5.0,5,0,1.5,pro
6858076921402543366,77.0,0.0,5.0,285.0,37.0,5,0,2.5,pro
6833867086092176645,76.0,1.0,6.0,1064.0,15.0,3,0,1.5,pro
6840520950887337222,76.0,1.0,4.0,631.0,35.0,5,0,2.0,pro
6833828474302565638,76.0,0.0,1.0,309.0,15.0,2,0,1.0,pro
6836520154675924230,76.0,1.0,16.0,1306.0,59.0,5,1,1.5,pro
6835726345863957766,76.0,1.0,5.0,901.0,9.0,3,0,1.0,pro
6833888151673572613,76.0,0.0,12.0,228.0,10.0,4,0,1.5,pro
6834650299425213702,76.0,37.0,1.0,389.0,10.0,10,0,2.0,pro
6837919940968811782,76.0,3.0,2.0,402.0,9.0,6,0,1.0,pro
6886109721594481925,78.0,5.0,1.0,416.0,51.0,10,1,1.5,pro
6840434281727167749,76.0,0.0,12.0,1018.0,8.0,3,0,1.0,pro
6834300031118445829,76.0,1.0,1.0,1121.0,5.0,2,0,1.5,pro
6846043580423818501,75.0,1.0,0.0,219.0,13.0,9,1,3.0,pro
6853798764046552326,75.0,8.0,6.0,437.0,41.0,9,1,1.5,pro
6838575599183744261,75.0,0.0,6.0,1330.0,7.0,10,0,1.5,pro
6838610383511555330,75.0,0.0,0.0,964.0,45.0,3,0,1.0,pro
6841331672638688517,75.0,0.0,1.0,205.0,13.0,3,0,1.5,pro
6853480545033178374,75.0,1.0,2.0,340.0,15.0,5,0,1.5,pro
6838735759357316358,149.0,0.0,7.0,368.0,14.0,3,0,1.5,pro
6837203375063305478,74.0,7.0,16.0,671.0,59.0,3,0,1.0,pro
6834163350088207622,149.0,0.0,4.0,431.0,59.0,6,0,1.0,pro
6841983733571030277,74.0,3.0,9.0,472.0,59.0,4,0,1.5,pro
6849288874850536709,74.0,2.0,7.0,346.0,52.0,5,1,1.5,pro
6852131260890893573,74.0,0.0,4.0,321.0,39.0,9,1,1.5,pro
6834457088861670661,74.0,32.0,2.0,474.0,59.0,3,0,1.5,pro
6848334262853225733,74.0,1.0,6.0,356.0,55.0,3,0,0.5,pro
6871959904702205190,74.0,1.0,0.0,1685.0,10.0,5,0,1.5,pro
6833457018687261957,73.0,1.0,2.0,933.0,11.0,8,0,0.5,pro
6835346220425301254,73.0,9.0,8.0,1299.0,15.0,3,0,1.0,pro
6834850343717768453,73.0,2.0,3.0,1081.0,55.0,7,1,3.0,pro
6833748404355550469,73.0,1.0,1.0,373.0,6.0,9,0,0.0,neutral
6840880654394182918,73.0,0.0,3.0,175.0,5.0,3,0,1.0,pro
6864744948093259014,73.0,8.0,15.0,406.0,58.0,3,1,1.5,pro
6841398942077357317,73.0,0.0,2.0,2308.0,10.0,7,0,1.5,pro
6865845839936507141,73.0,2.0,1.0,309.0,59.0,5,0,1.5,pro
6833808783756610822,73.0,4.0,4.0,2117.0,15.0,4,0,2.0,pro
6847588899913600262,147.0,0.0,2.0,874.0,7.0,2,1,1.0,pro
6875223571979848962,73.0,0.0,11.0,1090.0,59.0,3,0,1.5,pro
6847025561752046853,73.0,0.0,1.0,256.0,8.0,12,0,1.0,pro
6842759462432869637,73.0,1.0,33.0,760.0,15.0,11,0,1.5,pro
6833245167349255430,72.0,0.0,4.0,484.0,5.0,2,0,1.5,pro
6834598363250396421,72.0,7.0,4.0,454.0,59.0,4,0,1.5,pro
6864625331546885382,72.0,0.0,9.0,673.0,31.0,6,1,2.0,pro
6841926846146219269,72.0,0.0,7.0,605.0,59.0,3,1,1.0,pro
6866296276477054213,72.0,0.0,3.0,346.0,10.0,7,0,1.5,pro
6874988781464849669,72.0,3.0,4.0,385.0,57.0,5,1,1.0,pro
6837901365080116485,72.0,0.0,5.0,298.0,36.0,5,0,1.5,pro
6860643179901881606,145.0,3.0,32.0,690.0,57.0,4,1,1.5,pro
6842640766448225541,145.0,4.0,17.0,9863.0,10.0,7,0,2.0,pro
6863409279555210502,144.0,0.0,20.0,3235.0,13.0,3,0,1.0,pro
6856306998787542277,72.0,0.0,2.0,242.0,15.0,3,1,1.5,pro
6838337294701694213,72.0,0.0,4.0,483.0,12.0,9,0,1.5,pro
6884519940179709185,145.0,0.0,33.0,1370.0,16.0,6,0,2.0,pro
6837931857892396293,71.0,0.0,5.0,3574.0,15.0,6,0,2.5,pro
6835072138739731718,71.0,3.0,0.0,812.0,10.0,6,1,2.0,pro
6835447871383276806,71.0,8.0,7.0,2984.0,59.0,6,0,1.5,pro
6832702627944402181,71.0,1.0,3.0,515.0,10.0,7,1,1.0,pro
6849174219973086469,71.0,0.0,6.0,369.0,36.0,8,1,3.0,pro
6845689776369093894,143.0,0.0,3.0,1321.0,22.0,6,1,1.5,pro
6853750600497155333,71.0,1.0,3.0,1436.0,15.0,2,0,1.0,pro
6845204040666680581,71.0,0.0,19.0,425.0,14.0,13,0,1.5,pro
6856900168223165701,143.0,3.0,8.0,1212.0,15.0,5,0,2.0,pro
6853914402781940998,71.0,4.0,3.0,373.0,10.0,8,0,2.0,pro
6867888373764312326,71.0,2.0,3.0,267.0,38.0,4,1,2.0,pro
6837428823504489734,71.0,0.0,6.0,481.0,10.0,8,0,1.5,pro
6840990732178705670,70.0,0.0,4.0,354.0,14.0,7,1,1.0,pro
6832626488169254150,70.0,0.0,4.0,322.0,59.0,4,1,3.5,pro
6844363408268070150,141.0,0.0,38.0,392.0,11.0,7,0,1.5,pro
6837079005573827846,70.0,10.0,2.0,1377.0,7.0,8,0,1.5,pro
6876525073449225477,70.0,2.0,6.0,1122.0,59.0,5,1,1.0,pro
6834161059624963333,70.0,1.0,6.0,437.0,12.0,7,0,1.0,pro
6841250358078016774,140.0,0.0,0.0,784.0,11.0,3,0,2.0,pro
6846286697764785413,70.0,1.0,0.0,215.0,22.0,5,0,1.0,pro
6834177443570420998,70.0,1.0,1.0,496.0,51.0,4,0,3.0,pro
6832567767779134725,70.0,0.0,0.0,369.0,13.0,6,1,3.0,pro
6867597905914531078,70.0,4.0,18.0,498.0,59.0,7,1,2.0,pro
6833575988253756677,69.0,0.0,0.0,325.0,16.0,5,1,1.5,pro
6840986877412052229,69.0,0.0,0.0,282.0,8.0,6,1,3.0,pro
6866211798635252998,69.0,4.0,7.0,262.0,14.0,3,0,2.0,pro
6844268742877154565,69.0,4.0,1.0,216.0,8.0,6,0,2.0,pro
6847968137980267781,69.0,0.0,0.0,739.0,13.0,4,0,2.0,pro
6837108337008561414,69.0,0.0,10.0,507.0,11.0,6,0,1.0,pro
6835565754205719814,69.0,0.0,4.0,563.0,14.0,6,1,1.0,pro
6839337427736202501,138.0,6.0,20.0,368.0,15.0,6,0,1.5,pro
6837090231615900933,69.0,1.0,1.0,641.0,9.0,4,0,1.5,pro
6868744331688152326,69.0,0.0,12.0,264.0,48.0,4,0,0.0,neutral
6838745404406795525,137.0,0.0,3.0,405.0,15.0,5,0,1.0,pro
6852101559015247110,68.0,1.0,0.0,1145.0,53.0,4,0,1.0,pro
6841981606337465606,68.0,1.0,2.0,356.0,18.0,7,0,0.5,pro
6834231328766954758,68.0,0.0,22.0,470.0,7.0,8,0,1.5,pro
6841714620101676293,68.0,0.0,0.0,689.0,58.0,5,1,1.5,pro
6838258150710299909,68.0,0.0,5.0,648.0,59.0,6,0,1.0,pro
6867357700305456389,68.0,4.0,5.0,715.0,59.0,8,1,1.0,pro
6833541606881119493,68.0,1.0,4.0,386.0,20.0,6,0,2.0,pro
6867973632358878469,68.0,23.0,5.0,181.0,9.0,4,1,1.0,pro
6834764641932037381,67.0,2.0,22.0,695.0,56.0,9,0,2.0,pro
6839724333116427526,67.0,1.0,0.0,387.0,39.0,8,1,3.0,pro
6835476972630543621,67.0,1.0,5.0,445.0,12.0,7,0,2.5,pro
6861120902537530630,67.0,3.0,10.0,382.0,15.0,7,0,1.5,pro
6844874013165079813,67.0,0.0,12.0,179.0,15.0,5,1,1.0,pro
6835564191076666630,67.0,0.0,5.0,543.0,10.0,7,1,1.0,pro
6874793394082761989,67.0,1.0,10.0,377.0,59.0,7,1,1.5,pro
6846955329218039045,67.0,2.0,6.0,220.0,11.0,5,0,1.5,pro
6834511606055996677,66.0,3.0,3.0,218.0,10.0,6,0,2.0,pro
6844258800304721158,66.0,7.0,5.0,624.0,29.0,4,0,1.5,pro
6853684630323858693,66.0,2.0,10.0,416.0,57.0,7,1,1.5,pro
6861978910532308229,66.0,0.0,3.0,1789.0,59.0,9,0,1.0,pro
6882037935441530118,66.0,1.0,0.0,313.0,15.0,4,1,1.0,pro
6864643557513334022,66.0,0.0,1.0,239.0,15.0,6,0,-0.5,con
6850065906203249925,65.0,1.0,0.0,487.0,47.0,7,1,2.0,pro
6833370940013907205,65.0,0.0,1.0,345.0,37.0,10,0,2.0,pro
6835608577227427078,65.0,1.0,2.0,683.0,10.0,11,0,2.0,pro
6834468516528278790,65.0,1.0,5.0,977.0,14.0,8,0,2.0,pro
6834509950719380742,65.0,1.0,6.0,407.0,10.0,12,0,2.5,pro
6837610733551881477,65.0,0.0,0.0,431.0,9.0,4,1,1.0,pro
6872145379857534214,65.0,0.0,4.0,664.0,17.0,3,0,1.5,pro
6876938176225709318,65.0,1.0,5.0,357.0,56.0,7,1,1.5,pro
6865053260743560454,130.0,12.0,7.0,1639.0,60.0,3,1,0.0,neutral
6841352740006857989,130.0,0.0,10.0,995.0,5.0,3,1,1.5,pro
6874560177425714437,65.0,3.0,16.0,320.0,59.0,9,0,1.5,pro
6841352740006857989,130.0,0.0,10.0,995.0,5.0,3,1,1.5,pro
6874560177425714437,65.0,3.0,16.0,320.0,59.0,9,0,1.5,pro
6832829637765254406,64.0,0.0,2.0,353.0,58.0,4,1,3.5,pro
6844180172569120006,64.0,1.0,1.0,364.0,14.0,9,0,2.0,pro
6841133031198166278,64.0,0.0,1.0,572.0,9.0,6,1,0.5,pro
6845471688805698821,128.0,1.0,27.0,754.0,14.0,3,0,1.5,pro
6834343341274991878,129.0,0.0,8.0,2528.0,10.0,1,0,1.0,pro
6890637134051495173,64.0,0.0,2.0,337.0,12.0,4,0,1.0,pro
6834920695533702406,126.0,2.0,2.0,1117.0,7.0,10,0,4.5,pro
6837683045542235398,63.0,1.0,9.0,355.0,59.0,7,0,2.0,pro
6836117555795463430,63.0,0.0,2.0,474.0,14.0,5,1,1.5,pro
6850511907535834373,63.0,4.0,7.0,408.0,34.0,7,1,1.5,pro
6834617698488552709,126.0,0.0,3.0,697.0,15.0,5,0,0.5,pro
6843404503023242502,63.0,1.0,0.0,787.0,2.0,5,0,2.0,pro
6833436429129960710,63.0,0.0,0.0,538.0,41.0,4,1,1.0,pro
6833826955532553477,63.0,0.0,3.0,403.0,15.0,5,0,1.0,pro
6836849928585743621,63.0,1.0,5.0,3473.0,23.0,12,0,0.5,pro
6839724633265147141,63.0,1.0,2.0,710.0,57.0,3,0,1.5,pro
6847740687908179205,63.0,12.0,5.0,175.0,51.0,8,1,2.0,pro
6853179997734161669,127.0,0.0,2.0,394.0,12.0,10,0,1.5,pro
6861970213638819078,63.0,0.0,3.0,3521.0,49.0,13,0,0.5,pro
6886253634938555653,63.0,0.0,0.0,256.0,15.0,6,0,0.5,pro
6834128993734626566,62.0,7.0,9.0,1246.0,39.0,9,0,1.0,pro
6851112575132798213,62.0,0.0,2.0,202.0,6.0,3,0,1.5,pro
6833501805171772677,62.0,4.0,5.0,281.0,59.0,8,0,1.5,pro
6834490360966778118,62.0,0.0,8.0,381.0,59.0,4,1,1.5,pro
6834451564980210950,62.0,1.0,5.0,999.0,37.0,9,1,2.0,pro
6849762884881337606,62.0,1.0,15.0,379.0,59.0,4,0,1.5,pro
6838069006553943301,62.0,0.0,5.0,280.0,44.0,6,1,1.0,pro
6837213427019091205,62.0,0.0,3.0,445.0,15.0,7,0,1.0,pro
6833492033760496901,62.0,0.0,0.0,428.0,6.0,9,0,1.0,pro
6836019994434800902,62.0,0.0,3.0,611.0,10.0,8,1,2.0,pro
6876163946886319366,62.0,3.0,6.0,200.0,29.0,9,0,1.5,pro
6832585815663611141,62.0,4.0,2.0,285.0,15.0,4,1,1.5,pro
6832585815663611141,62.0,4.0,2.0,285.0,15.0,4,1,1.5,pro
6876208922101894406,62.0,1.0,0.0,4348.0,27.0,4,0,2.0,pro
6832878035268668678,62.0,2.0,2.0,635.0,59.0,8,0,1.5,pro
6833436332241587462,125.0,3.0,10.0,1143.0,13.0,5,1,2.0,pro
6873248809367899398,62.0,2.0,5.0,903.0,30.0,7,0,1.0,pro
6833892862434741509,61.0,0.0,3.0,2179.0,15.0,10,0,1.0,pro
6834594526074539270,61.0,3.0,2.0,335.0,19.0,4,0,1.5,pro
6859524068903849222,61.0,0.0,1.0,205.0,10.0,10,0,0.5,pro
6839808651260071174,61.0,0.0,3.0,666.0,57.0,6,1,1.0,pro
6836013299759467782,123.0,1.0,15.0,795.0,7.0,5,0,1.5,pro
6835677016763731205,61.0,1.0,3.0,2923.0,12.0,5,0,1.5,pro
6870184839480429830,61.0,5.0,6.0,299.0,47.0,4,1,1.0,pro
6836647533410913541,61.0,0.0,1.0,364.0,7.0,3,0,2.0,pro
6874697072931523845,61.0,0.0,0.0,166.0,33.0,4,0,1.5,pro
6832774497121209606,60.0,0.0,0.0,316.0,10.0,4,1,0.5,pro
6835732193709542662,60.0,0.0,2.0,239.0,33.0,7,1,1.0,pro
6833445453695044869,60.0,1.0,1.0,435.0,28.0,3,0,2.0,pro
6839756780872961285,121.0,0.0,0.0,912.0,15.0,8,0,1.0,pro
6841158387342773510,60.0,0.0,59.0,361.0,54.0,2,0,1.5,pro
6833855623508151557,60.0,5.0,2.0,330.0,59.0,8,1,4.5,pro
6834251798438628613,60.0,0.0,2.0,13400.0,9.0,6,0,0.5,pro
6832723433831386374,60.0,0.0,12.0,1276.0,15.0,4,0,2.5,pro
6849455232548719877,60.0,0.0,7.0,245.0,51.0,6,0,1.0,pro
6844517434414681350,60.0,3.0,1.0,225.0,58.0,6,0,1.0,pro
6837231368078937349,60.0,0.0,3.0,525.0,37.0,8,1,2.0,pro
6862672250580077829,60.0,2.0,2.0,229.0,20.0,8,0,1.5,pro
6833796486392810758,60.0,0.0,6.0,695.0,12.0,6,0,0.5,pro
6852481018717293830,60.0,0.0,1.0,221.0,11.0,4,0,1.5,pro
6879604345319476485,60.0,4.0,8.0,785.0,15.0,8,0,3.0,pro
6842384359027232005,60.0,0.0,5.0,220.0,6.0,4,0,2.0,pro
6890532439261793541,65.0,0.0,12.0,832.0,44.0,11,0,0.0,neutral
6839463743970086150,59.0,6.0,0.0,217.0,57.0,8,0,2.5,pro
6836202475645603078,59.0,1.0,3.0,335.0,28.0,5,0,2.0,pro
6838729648797502726,59.0,5.0,20.0,1965.0,59.0,8,0,2.0,pro
6845115175578635526,119.0,3.0,2.0,877.0,12.0,6,0,0.5,pro
6854921725201763589,59.0,1.0,4.0,241.0,59.0,7,1,2.5,pro
6835322524302200069,59.0,0.0,5.0,660.0,59.0,8,0,2.5,pro
6843872154874875141,118.0,1.0,4.0,352.0,17.0,5,0,1.5,pro
6837441579624500486,59.0,1.0,6.0,1287.0,11.0,6,0,1.5,pro
6834294265544215813,59.0,1.0,3.0,974.0,14.0,4,0,1.0,pro
6832720518920113414,59.0,4.0,4.0,1083.0,9.0,4,1,1.5,pro
6840575427023523077,58.0,1.0,2.0,286.0,10.0,7,0,2.5,pro
6847844957391162630,58.0,1.0,0.0,276.0,37.0,7,1,2.0,pro
6850852161421593862,58.0,6.0,1.0,319.0,32.0,4,0,1.5,pro
6856402594076609797,58.0,0.0,0.0,233.0,15.0,10,0,2.0,pro
6853701026978024710,58.0,12.0,8.0,568.0,54.0,9,0,1.0,pro
6833860385964117253,58.0,0.0,1.0,257.0,10.0,3,1,1.0,pro
6857297132185980165,58.0,0.0,0.0,391.0,7.0,7,0,1.0,pro
6840127955482496261,58.0,0.0,0.0,473.0,14.0,7,1,1.5,pro
6862799814380358917,58.0,0.0,3.0,233.0,47.0,4,1,1.0,pro
6870094128294776070,58.0,0.0,4.0,237.0,17.0,6,0,1.5,pro
6834948421338631430,58.0,10.0,2.0,1016.0,10.0,1,0,1.0,pro
6859577759140826373,58.0,1.0,0.0,304.0,14.0,7,1,2.5,pro
6860609247709760773,58.0,2.0,1.0,368.0,22.0,5,0,1.5,pro
6870599149373361414,58.0,1.0,14.0,325.0,11.0,5,0,1.0,pro
6882533890418953477,58.0,0.0,4.0,223.0,15.0,2,0,1.5,pro
6859815284228852997,58.0,1.0,0.0,254.0,23.0,12,0,1.5,pro
6834389250289519877,116.0,0.0,5.0,651.0,10.0,1,0,1.0,pro
6841930445102255366,118.0,0.0,10.0,426.0,10.0,9,0,1.0,pro
6834534911446125830,58.0,5.0,5.0,433.0,11.0,6,0,2.0,pro
6886140110216236293,58.0,0.0,12.0,361.0,35.0,3,1,1.5,pro
6839814160256208134,58.0,0.0,5.0,653.0,12.0,5,0,1.0,pro
6832962337566231813,57.0,9.0,2.0,307.0,59.0,3,0,2.5,pro
6837247501913967877,57.0,0.0,1.0,204.0,15.0,3,1,1.5,pro
6841531866466635013,57.0,0.0,1.0,205.0,18.0,6,1,1.5,pro
6836377647371586821,57.0,6.0,0.0,359.0,7.0,11,0,3.5,pro
6844654906482248965,115.0,1.0,2.0,710.0,4.0,2,1,1.5,pro
6844182695262702853,57.0,0.0,1.0,302.0,10.0,5,0,1.0,pro
6864992903458999557,57.0,39.0,1.0,213.0,59.0,6,0,1.0,pro
6847172747911646470,57.0,3.0,4.0,291.0,59.0,7,1,1.5,pro
6854699261175549189,57.0,20.0,28.0,243.0,15.0,9,0,2.0,pro
6837624368265284869,57.0,1.0,18.0,802.0,14.0,9,0,1.5,pro
6867186111697947910,57.0,1.0,4.0,290.0,17.0,5,0,1.5,pro
6837607701023886598,57.0,0.0,4.0,389.0,11.0,6,0,1.0,pro
6834432165476945157,115.0,2.0,4.0,1470.0,59.0,8,0,1.0,pro
6865707689922661637,57.0,1.0,1.0,201.0,10.0,5,1,2.5,pro
6888670023750110466,57.0,1.0,2.0,1192.0,15.0,5,0,1.0,pro
6887277864266353925,57.0,0.0,5.0,305.0,6.0,3,0,1.0,pro
6850274502790647046,113.0,5.0,5.0,470.0,50.0,4,0,1.0,pro
6840626909949496582,56.0,1.0,4.0,430.0,12.0,4,0,1.5,pro
6840355180119067909,56.0,0.0,7.0,518.0,13.0,7,1,1.0,pro
6834845012077890821,56.0,5.0,6.0,569.0,47.0,10,1,3.0,pro
6837550162634755334,113.0,0.0,12.0,466.0,21.0,6,0,1.0,pro
6850261424862776581,113.0,10.0,1.0,725.0,16.0,11,0,0.5,pro
6871584066978761985,56.0,0.0,0.0,405.0,13.0,5,0,1.0,pro
6840505490158472453,113.0,0.0,1.0,674.0,14.0,2,0,1.5,pro
6840629665174916358,112.0,22.0,34.0,1975.0,10.0,11,0,1.0,pro
6854265418719251718,56.0,0.0,7.0,178.0,15.0,8,0,1.0,pro
6837497924411329798,56.0,0.0,1.0,269.0,48.0,9,1,1.0,pro
6834722726104550661,56.0,0.0,11.0,223.0,12.0,4,0,2.5,pro
6844703539382504709,56.0,3.0,1.0,359.0,59.0,4,1,2.0,pro
6842912073006042373,56.0,1.0,2.0,411.0,15.0,2,0,1.0,pro
6847411829233208581,56.0,0.0,12.0,427.0,15.0,9,1,1.0,pro
6843113622252686597,56.0,1.0,6.0,299.0,9.0,8,0,0.5,pro
6886474161582099718,57.0,0.0,10.0,258.0,11.0,5,0,1.0,pro
6833885836111514885,55.0,0.0,3.0,152.0,59.0,7,0,0.5,pro
6835038154366438661,55.0,0.0,9.0,311.0,59.0,9,0,1.0,pro
6835722416803581190,55.0,0.0,14.0,863.0,37.0,4,0,0.5,pro
6837113399105703173,55.0,1.0,1.0,239.0,15.0,6,0,2.0,pro
6850177741225053446,55.0,3.0,4.0,220.0,22.0,6,0,1.5,pro
6833206650875186437,55.0,0.0,2.0,278.0,10.0,7,1,2.0,pro
6856807312821193990,110.0,18.0,1.0,253.0,13.0,7,0,2.0,pro
6865756270930988294,55.0,0.0,1.0,213.0,59.0,3,0,1.5,pro
6835394710434073861,55.0,0.0,0.0,180.0,31.0,6,0,2.0,pro
6851701571487649029,55.0,0.0,11.0,286.0,59.0,8,1,1.0,pro
6833489795692449029,54.0,0.0,4.0,707.0,24.0,3,0,1.0,pro
6835693806940278022,54.0,1.0,2.0,224.0,57.0,10,1,2.0,pro
6841767612158889221,54.0,4.0,0.0,345.0,8.0,6,0,1.5,pro
6833387624351272198,54.0,1.0,4.0,669.0,10.0,6,0,2.0,pro
6847970538665594118,54.0,1.0,2.0,247.0,14.0,6,0,3.0,pro
6842405180617575685,54.0,0.0,3.0,496.0,8.0,7,0,2.0,pro
6867622449287007493,54.0,4.0,2.0,238.0,9.0,6,0,1.5,pro
6850444656954576133,54.0,2.0,4.0,566.0,52.0,7,0,1.0,pro
6834256302428949766,54.0,1.0,0.0,345.0,59.0,4,1,2.0,pro
6834965224760610054,54.0,4.0,3.0,433.0,22.0,2,0,1.0,pro
6834325815820373253,54.0,0.0,24.0,363.0,59.0,15,0,1.0,pro
6833160711951207686,54.0,0.0,0.0,372.0,14.0,5,0,0.5,pro
6844375326613654789,54.0,0.0,1.0,186.0,44.0,4,1,2.0,pro
6877574000671870213,54.0,0.0,1.0,310.0,15.0,4,0,2.0,pro
6844257732871212293,54.0,7.0,4.0,338.0,40.0,3,1,1.5,pro
6833473793353190662,110.0,27.0,1.0,814.0,15.0,5,0,2.0,pro
6846021641869200645,108.0,0.0,16.0,1482.0,5.0,6,0,1.0,pro
6834749128551976197,54.0,0.0,4.0,335.0,14.0,5,0,1.5,pro
6854578823174819078,54.0,0.0,2.0,304.0,5.0,11,1,1.5,pro
6882960825036901637,55.0,4.0,2.0,331.0,25.0,7,1,1.5,pro
6866478718378839301,54.0,3.0,0.0,192.0,12.0,10,0,1.5,pro
6836411445866007814,53.0,0.0,29.0,1605.0,59.0,2,0,1.0,pro
6835817416677723397,53.0,0.0,2.0,387.0,29.0,4,0,2.0,pro
6842481775684455686,53.0,15.0,6.0,208.0,59.0,8,0,1.5,pro
6839335688127679749,53.0,5.0,1.0,1086.0,10.0,7,1,1.5,pro
6844267454114319622,106.0,0.0,11.0,322.0,8.0,5,0,2.0,pro
6838206175700323590,53.0,28.0,2.0,699.0,58.0,2,0,1.0,pro
6852946174228335877,53.0,5.0,57.0,1152.0,59.0,3,0,1.0,pro
6873990810849856773,53.0,0.0,2.0,364.0,42.0,7,0,1.5,pro
6859177023873568005,107.0,8.0,34.0,651.0,58.0,9,0,1.5,pro
6837912939782081798,53.0,0.0,1.0,337.0,15.0,6,0,1.0,pro
6836889031612189957,106.0,3.0,6.0,320.0,5.0,3,0,1.5,pro
6847773291281829125,106.0,3.0,4.0,480.0,9.0,4,1,1.5,pro
6861436820735986949,107.0,1.0,14.0,2655.0,13.0,5,1,1.5,pro
6886996227121007877,53.0,1.0,0.0,257.0,10.0,10,0,1.0,pro
6877998134732131589,53.0,3.0,25.0,521.0,33.0,4,0,2.0,pro
6878933127385943301,55.0,1.0,3.0,432.0,10.0,5,0,1.0,pro
6833506962320149766,52.0,0.0,1.0,425.0,15.0,5,1,2.0,pro
