video_id,nr_hashtags
6834633487060847877,11
6834578460422262021,2
6835081820053294341,10
6851649895405735173,6
6845396876750114053,1
6835006186249620741,6
6857224508235959557,5
6857710833393290502,4
6842370282821356806,9
6834991569485991173,3
6846060265977482502,1
6848378808181984518,4
6836105479819758853,8
6861319478710471941,1
6847224659377769733,1
6861731241704639750,2
6853159534106512645,1
6848440302122929413,6
6842389228446387462,6
6836056126912531717,3
6867351824094022918,1
6838736939936402693,5
6834876168798342405,4
6851010008369466630,14
6862453154580139270,10
6850981717008747782,5
6839449298917149957,2
6835402343186484485,1
6850059986823859462,2
6848998291330370822,4
6850907651233025285,7
6843951831412935942,1
6840683423644847366,6
6854291704455957766,11
6834510343977372934,9
6863879834641157382,3
6842942395974257926,6
6837194676236324101,5
6838598726643207429,9
6861450062979960069,2
6836171166269312261,9
6843477866320039173,9
6837478969130880262,5
6842323438825147653,3
6859528837689068806,5
6834658083520728325,7
6861749430358478085,1
6861461436191870214,3
6834993326991691013,1
6863762373497441541,1
6861782192612281605,9
6837121525515111686,9
6835656592386444549,4
6839376576640077062,3
6848804013601770758,6
6843504694736719110,3
6835617839014071558,2
6850197884772601094,10
6841250952775765253,8
6837786384523119877,1
6834601795386477830,13
6855844637584805126,3
6834720996323331334,4
6844213702376312069,1
6877613762061307138,6
6838724079046970629,7
6851609095930121478,4
6845394282426174726,1
6834635843060124934,1
6844265509723081990,4
6836453214053731590,5
6834688372762545413,1
6849085139427806470,6
6837175113083866373,3
6841675865852759302,4
6864256741073358086,5
6857282326334950661,6
6838460324274916613,8
6835697458786487558,3
6847916612813704453,8
6865665671078956294,7
6849416147108891910,1
6834697936639692038,4
6842744283422887174,7
6836767046131322117,9
6836328055825337605,13
6841595630939376902,8
6836047610810289413,5
6849056667607272710,7
6834712227535211781,2
6852035215389478150,4
6862262446871039237,6
6852478408253787397,6
6835375827144772869,1
6836366653094153477,4
6837096272487255302,7
6857696946103012614,3
6859080245526416646,5
6856929679614528774,3
6850933556621987078,2
6835700183536389382,4
6841763757069208837,11
6851137929125874950,8
6851972522318089477,4
6861304038684708101,1
6856009349865704710,2
6845701782644051205,14
6841236957100641541,1
6838895842313719046,7
6849332432399928581,1
6837222006019116293,8
6834919144538885381,5
6834681370099387653,3
6839464673515965701,1
6861240457087798534,7
6859849915460324613,5
6841737888636488966,7
6856767138561051909,2
6837863906224983301,1
6862114643201068294,5
6834912852810173702,7
6861743248981904646,2
6859661354870050053,9
6853145029335158021,14
6836251805320482053,3
6835329952062164230,3
6835344366295354629,4
6850832536378019077,1
6860595661012880645,8
6843262030166707462,3
6835278215045516550,4
6837641000937082118,1
6838735990173994245,5
6834916044084202757,8
6856920168694615301,13
6835376025749196038,2
6836430381210782982,10
6863270780172602630,1
6843952935072763142,3
6835974535557287173,2
6860286901052574982,5
6862922599761054982,2
6854004843204381957,5
6838644167485181189,9
6835777829154688261,5
6834611696850586886,1
6840778091233643782,6
6836033525897088262,7
6838610503267273989,6
6860047296634146054,1
6834758101371981061,3
6859402775155969286,3
6847918663769525509,9
6834631606301445381,1
6862045376841583877,1
6849575695862058246,1
6840886495625088262,4
6853033540649504006,1
6852020380308180229,6
6835766300900363525,1
6862736717900680453,5
6861721469378907398,3
6863457054321839365,7
6834937933263277318,6
6850932155531513094,1
6862246635074882821,1
6851605328287632646,9
6864828921326685446,1
6858304162539556102,1
6851243921222257926,15
6857600461743197446,7
6855415451791494405,6
6850081014488763654,3
6837187989265829125,3
6856819969213172997,8
6865096298161343749,4
6864830536767032582,1
6835803897953602821,5
6836142289274932485,2
6873288920168140038,7
6864213528451026182,5
6861469044583795973,1
6835838848514133254,3
6861646412090739973,4
6834656188257291525,1
6852571474830691590,8
6835728135422610694,1
6836162597482433798,10
6852589301834763526,9
6849397530392907013,7
6835272344982932741,7
6835029482269691142,4
6834963854909279494,6
6861414203782171910,6
6835048031767792901,5
6864537516444306694,2
6859520582602542341,2
6864587306993470725,3
6860983125715979526,7
6838648243933449477,3
6861410745326849285,5
6850489418411691269,9
6838108016492039429,10
6834525338882854150,4
6860175381786283269,10
6853074639837498629,7
6852860372974652677,4
6834772027132448006,9
6862319588076522758,7
6851756841668562182,2
6834514734125993222,8
6854751784657816837,1
6857253259996892422,2
6856580348290157829,1
6845892353371294982,5
6838411388939930886,4
6858871129965088006,6
6834509863532481797,1
6871012372954270981,8
6834913847271378181,5
6856789628247084294,1
6851611168587435270,7
6856033083158744325,5
6840691200442387717,10
6835041579644833030,4
6861616493264768262,5
6850317717803764997,13
6849486849115770118,3
6856957767291391237,2
6837968422777687302,10
6837917496482336006,6
6862462614895693061,6
6850986376087866630,1
6834926274041892102,4
6853277270870674694,2
6838838203869334790,1
6852408465487416581,4
6835263207649660166,10
6837536798294494469,1
6861422714972949765,3
6851631849228291333,1
6842181959939050757,1
6837954391945923845,2
6835068457038433541,12
6836131581929868549,4
6834558215255067909,4
6849951454753574150,2
6863091426419281157,8
6862323897228889350,2
6854625694622698758,8
6835320586554707205,5
6861021055096507653,11
6855079612326694149,1
6852909446796954885,1
6837161429863271686,1
6835336278460976389,2
6854980995523874054,2
6854666957099240710,1
6834954336544558341,5
6834938405948755205,4
6858670759112412421,1
6852852813068848390,5
6862164631113272581,4
6834568354863271173,1
6863414806641134854,1
6834955280359492870,5
6834899218008673541,9
6846556957306817798,5
6836846996427410693,3
6835640764073233669,6
6835259157122190597,9
6838577107992382726,8
6864755842193919238,1
6860540636060323078,6
6857246207929044230,2
6856747372198792454,8
6855345923795504390,1
6863175214092635397,1
6860467796111920389,3
6836233824133795077,11
6852165229200116998,3
6842699267199487237,2
6837465061557144837,2
6861071074428226822,2
6835701836830330118,4
6834677853691317509,5
6861472122854722822,1
6846074713660280069,7
6836529203706334470,7
6851646248382942469,4
6864650873960697093,1
6861871537704701189,11
6843947482372656390,7
6837261464072555782,5
6836305230150388997,3
6836138148238544133,8
6860359901126855942,6
6839334594198719750,5
6836551959156247813,5
6857152861449571589,1
6854785173540605190,1
6835012408101080325,1
6850556880251522310,5
6837522088455130373,3
6835342305570917638,3
6834934456457989381,5
6864641704364985605,1
6834592713795489029,1
6861980249761041670,1
6859751254579547397,2
6836269425637739781,4
6834710774431190278,3
6865497054337043717,3
6859568791882353925,6
6858695303734856966,1
6850510133471005957,1
6859746372653026566,3
6856181988861152517,5
6860292006871059717,1
6853081702089133317,1
6851589735714934022,1
6855791289737202950,2
6835005947388103942,11
6861343180147756294,3
6851951941837212933,9
6836873953609387270,6
6836926875848248581,6
6834691692965186822,3
6834904530245700869,1
6839411592476560645,9
6835585471540759813,1
6855401654775336197,2
6851633864436092166,1
6835320509576531205,3
6834589963967909126,4
6857599308951342342,1
6834591978664119558,10
6856118496527535366,1
6841611292218756358,2
6860321472984911109,5
6864732878543129861,5
6853412575158258950,8
6856888115664030981,4
6852831072221170949,2
6871431514299632901,1
6863662592359943429,1
6854750500378774790,5
6839792250361367814,2
6834690113423854853,4
6870653913696111874,10
6863020588936531205,1
6860090203361512709,1
6859027316379585797,5
6837213387315842309,4
6836102731493690629,8
6834942263358180614,1
6871933441319996677,1
6863491917460655365,1
6855513904534129926,3
6854401058567965957,6
6852371689649556742,2
6837657987176303877,4
6836875006320839941,7
6861821026255244549,2
6860451498036382981,1
6839758120823033093,3
6870537174979218693,5
6869144403034836229,3
6861036344865508614,1
6855767552040209669,8
6839134850335706373,3
6836163877118545158,2
6834898281554857222,1
6834610241519340806,6
6865001194251635974,8
6861408838738840837,5
6860747985005972741,2
6851976583469698309,3
6834661850194496774,2
6861560431996079365,5
6861414247419661573,1
6850545826708606213,1
6831936326279924997,5
6833034945573817605,2
6833057516352507142,6
6832459024152218886,1
6832928135504235781,3
6832396656776842502,1
6832638900729564421,1
6833193113993907461,1
6832876803070184709,3
6833817705217363205,2
6834749925180394758,2
6832421342747446534,9
6832311095252880646,1
6833036749027953925,4
6832114834486725893,10
6833046236648557829,1
6833355951915961605,3
6832391424911133957,2
6833098770058579205,6
6832909070328925445,1
6833076609587629318,4
6833227461182950662,8
6832320556671536389,5
6835702054523030789,5
6832976813816352006,8
6832364822512913669,5
6833090582718467333,1
6833781041811967237,4
6832787474855546117,2
6836728973158796550,11
6835324499068521734,11
6832181234299456774,3
6833278350488849670,1
6832455531966319877,1
6833296696076766469,2
6832122129207561478,8
6832182970854444293,6
6834916090703809798,7
6854675975461031173,4
6837249929921006854,7
6832334187408788741,14
6832407746105691398,1
6832551635802131717,5
6832682953013742854,7
6840105092348202245,6
6832000318549609734,2
6833040463025655045,1
6832668889785060613,7
6833323849661140230,2
6832186202519588101,1
6833045620509510917,5
6832432187325959430,3
6840978789317512454,4
6833402685929065733,6
6832099096384392454,5
6833375245366283525,3
6834607358119791878,5
6832289468444134662,5
6832002133768817925,7
6836382971591691525,5
6844154457958141189,8
6833146827471097093,12
6832733360293448966,3
6860878080550948102,4
6832667698837736709,1
6839979545638997253,1
6832687074605272325,6
6834015403857972486,5
6837129912986373382,4
6833195969136348421,3
6833038159266303237,1
6832318363616791814,7
6832174507885628678,1
6832358650300960005,6
6832491282967940357,4
6833115485882617094,6
6832962966594391302,5
6832389095868615941,6
6832735234597948677,4
6832537633873284358,4
6835969678838435078,10
6832395049624423686,6
6832704239026834694,1
6832664318358670598,10
6832221682934107398,6
6834581675373071622,8
6832808282390842629,1
6833478801738059014,5
6832575478642003205,5
6832847376194096390,6
6834883056822750469,4
6833292975838072070,2
6833013321721990405,6
6832640966621416709,10
6832829805268946181,4
6832727734733556997,11
6833621453372509446,10
6832342369124404485,5
6833296557564071173,5
6832487239273041158,6
6832123524220603653,1
6832910150253202693,6
6832360866625752326,1
6832429276608924933,2
6832665315164392710,5
6833142967188884741,1
6832045994595667206,3
6839303181487312134,8
6833210609274850566,4
6836089492345031941,11
6866515087994195205,4
6834834173392473349,1
6832593579110599942,5
6833170717563997446,4
6833499529141062918,4
6833415106639039749,2
6832602194957683973,1
6832381766091721990,1
6833188494534249734,1
6832808169878605061,3
6838181493202816261,7
6837645765712612613,4
6833103185880648966,1
6832421648977759493,6
6833794518739930373,1
6835170813994355973,1
6833032151550725382,6
6832279883054353670,2
6832618394013928710,1
6840246896045346053,4
6834226745919474950,8
6834084426767518981,3
6832407533378866438,6
6832095165625142533,2
6832924656765275398,7
6832870793031044358,4
6832276844969053445,1
6833056822794964230,3
6832658907295501574,3
6832981754169658629,4
6836848031871159558,6
6832214277118643461,1
6834108610654637317,4
6833793191204998405,7
6833221208947936517,1
6832553372369865989,7
6832247824659303685,5
6833091077088546053,10
6841033016228236549,2
6836442947697921285,1
6833118152419855622,3
6833811650932411653,7
6833582031859911942,3
6832184090201033989,3
6832722874135022854,6
6832322024199769349,6
6832011971093695750,4
6833065559945383174,13
6832662130525883653,1
6833414629490691334,1
6833037685280591110,4
6832992281465752838,8
6832451086914161925,8
6832190055465913606,1
6833406020161703173,7
6833054305440795909,1
6832407579407158533,4
6835633331212717318,10
6832119815310822661,1
6837958366115925254,3
6833432982607465734,1
6833329972921322758,2
6833089153018727685,1
6833135502044957958,4
6832108641089359109,1
6833242054735219973,1
6832167049029094662,8
6833107909770071301,10
6832381624013901062,3
6833143090283318533,9
6833081186609368326,3
6834306998889204997,1
6833352386984086789,2
6832479811827436805,1
6833169602835434758,1
6844583304063208709,5
6832676528120253701,4
6833908157421554949,2
6833572408495000838,2
6833182416379645190,7
6832782993770286342,5
6840225811820285190,8
6840141654704295173,4
6836733528315530501,3
6833107691318070534,2
6833038082996964614,2
6832463169047235846,1
6832352681026243846,9
6869748161250954502,2
6833050190425885957,1
6846306173902163206,1
6833583262355492101,3
6832400141094276358,3
6881675558531484933,4
6843233973049609478,3
6837081798896356613,4
6833025963866033414,9
6841946048483642630,7
6832751382836022533,8
6833117981543877894,7
6832718543415446790,1
6832357062421269765,1
6834312520799522054,5
6833287348751486214,7
6832238750752460037,4
6842019169744129286,1
6841924311297707269,2
6833313368250666246,3
6846757751754919174,1
6833457600588303621,3
6832807028109364486,6
6832299415143714053,8
6846481590026063109,2
6838253620828540165,1
6835292784040185094,1
6833174423634300166,2
6833085621565705477,5
6832380722666343685,1
6832303803551763717,1
6834911176787234054,1
6834397911992782085,2
6833125476760898821,3
6832828510973857029,2
6832718095933590790,4
6832331168680004869,5
6834217002379382022,3
6833241776292220165,3
6833076354586578182,2
6832187358851435782,1
6837281944317758726,1
6833931985669475589,1
6833273546345663750,2
6832858269342518534,1
6832661155379465478,1
6832487965172747525,2
6841274061415271685,3
6833577016155966725,7
6833494731989716230,2
6833300026689735942,6
6832355424730172677,1
6832169830846631174,4
6834171757738331398,1
6833105446329453829,1
6832837128012008710,5
6832735950276218117,4
6834249996209081605,1
6832784927927405829,2
6832705601315949829,4
6832127839484022022,4
6833063840935202054,1
6832147521339444485,2
6838039119365426438,5
6833291461493050630,4
6833169173183532293,2
6836091409599106309,1
6834149483958308101,3
6832876791124724997,1
6832057871581121797,1
6837485020421098758,2
6835277736848723205,6
6833152081776479493,3
6833083356884798726,1
6845054663394331910,3
6834597095572245765,4
6833031917282086150,1
6832091230642490630,5
6840990036473777413,1
6837971172051700998,2
6836117690030034181,1
6834876636836449541,6
6833242325423000838,3
6832403614846225669,1
6836992660369132806,3
6834384368685862150,4
6833796819248549125,2
6833142489621335302,4
6833102578889379078,5
6833093646888291590,3
6833517703056198917,1
6832470435649572102,1
6833203473178217733,1
6833077494036319494,2
6832476098400439557,3
6832239454321691909,1
6833500354315930885,3
6833132929225444613,8
6833054440858176774,2
6849408305090088198,5
6836790654404742405,2
6833558244569451782,2
6832747471899331846,1
6833455295356734725,1
6832848175590575365,4
6832694759384009989,10
6835008670837886213,1
6833101150019931398,1
6833081134142721286,5
6833041115713785094,10
6832939621773495557,4
6832766485832748293,4
6832495751302499589,1
6832384578477509894,3
6832223670493056262,1
6836792430969310469,1
6834809051914849542,1
6833505843779079430,4
6834067095811017990,4
6833259580127071494,4
6833095323804634374,1
6832677136621456646,3
6838214034668522758,1
6833185058078166278,4
6833044000686034182,1
6832851129932467462,4
6832688376433364229,1
6833961101240077574,4
6832966355105467654,1
6832189685473774853,1
6867532063650761990,2
6837461455437057285,4
6836698638190710021,4
6834345862265605382,1
6833566162958306565,1
6833396623104609541,8
6832964198805294342,1
6845716467908939013,8
6834298768448294149,2
6833589205726153989,4
6832383360472485126,2
6839148573968403717,6
6834028862377151749,1
6833506128534539525,4
6833398437774413062,8
6833169761321454853,4
6833109946494700805,4
6833058923130506501,4
6833039375291403526,9
6833021921215499526,1
6832702580959792390,3
6832670858629123334,2
6832653132410047750,5
6840996065773194501,4
6836971180600216837,2
6833465139732319493,6
6833202269425618181,2
6832885235508595974,2
6832718611107319045,1
6832483068259978501,4
6832465661583838470,10
6843940648555449605,3
6833371296722734342,6
6833103267082292486,5
6832965885418884357,1
6832948986383437062,7
6832672277704887558,1
6832390504894778630,2
6832379210674326789,1
6837646990466174214,4
6835419343921188102,2
6834621350611520773,4
6833895843909700869,5
6833817766097620229,1
6833166017024363781,2
6832803566596427013,1
6832723000903617797,4
6834932934693244165,5
6834639597641813254,1
6833720308806077702,1
6833371959976348933,2
6833357124903374086,1
6833057496937090309,1
6833031549512879365,4
6832657943146564869,1
6832258137236475141,9
6832003359319362821,4
6833928054834793734,4
6833040318850485509,4
6833039460242853126,6
6832817062541315333,1
6832050609886170373,2
6854706288148958469,1
6834658490787564806,1
6833866752322030853,3
6833086396283096325,1
6833051924489637126,2
6832742523753024774,4
6844581143489023237,8
6841780943309622533,1
6840341165246532870,1
6837895468798823686,2
6836692820267502854,4
6834824630025440518,5
6834199535636516102,10
6833832853571226885,2
6833056683191766278,1
6833002119688228102,4
6832891713015565573,1
6832832135611632901,1
6832260026137185541,1
6832118322239163653,1
6836729791669046534,2
6835193341047508229,1
6834179141290544389,3
6833973353930378501,5
6833468735576214789,5
6833216032673434885,1
6833179871372496134,5
6833105456861400326,2
6833094695938297093,1
6833073819796638982,3
6832483509882326277,1
6832442906784156934,3
6832128514980957446,2
6832126294755511558,7
6840120417793887493,1
6834397332935593221,5
6833932609043582214,4
6833745195016785158,3
6833620783256915206,5
6833159559318867206,1
6833069820234288389,3
6833067644422278405,1
6832918988662508805,2
6832899989824457990,1
6832878527969266950,7
6832827468768939270,3
6832407452651097349,1
6832149757629189382,3
6839502312474496262,1
6835731703068101894,8
6833733183159274758,1
6833262318835535110,4
6833244390341889286,3
6833180074250882309,1
6833167894193442054,3
6833097950659448069,3
6833064139363978501,1
6833018027752099078,7
6832519842436795653,4
6832412202243214598,2
6832368234642066693,1
6835438512490253574,4
6833973253317446918,4
6833830426675547397,1
6833677305232018693,1
6833448577101057286,2
6833310436646079749,6
6833175144756710661,1
6833152008439090437,4
6832617361766485254,7
6832404959326145797,1
6832355006994238726,1
6836730612301319429,4
6835382701915262213,5
6834663241663122694,11
6834376592836283653,3
6834194606284885254,1
6833964828386807045,1
6833728351576886533,4
6833690224778841350,4
6832983770900057349,1
6859421415389629701,2
6848030749321465094,1
6847967474965630214,1
6834609397071727878,5
6833590843119602949,6
6833401889896369413,1
6833290474317499654,1
6833255947217931526,1
6833203549329984774,1
6833201520952052997,4
6833097695767366918,1
6833052735034625286,1
6833038569267809542,1
6832770558279634181,3
6832728952499440902,3
6832664250465422598,1
6837962806575320325,4
6836863281769073925,1
6666002909970304261,6
6833983205083729157,7
6833587287499050245,7
6833804917535280390,4
6833917431749053702,12
6833428357468785925,1
6833147801388567813,8
6834937554844945670,7
6833814655840881926,5
6837862199587818757,9
6824547451987348742,2
6832504244629736709,5
6834289662597598470,1
6833801029096656134,5
6887591993216650498,2
6833921993037892870,5
6832059116379294982,2
6834408189522365702,3
6832125088150637829,8
6848091941297540357,11
6834061726741253381,3
6838655690513370374,9
6832941601082330374,7
6834477627156352262,2
6836041739791371526,8
6834191828863028485,11
6833100938790653189,1
6834133618781162758,4
6834222067039079686,2
6833507141647666437,5
6832628609170164998,4
6852442291982945541,9
6833220634986679558,9
6838821064638860550,3
6832974343287377157,1
6833501167591509253,5
6834766415283670278,7
6888664346814123265,5
6834428373511441670,14
6834133299347115270,11
6834200638222617861,4
6868310177582517506,8
6833902674925112581,11
6833881244208483590,6
6834578218012429573,10
6838255844954508550,6
6833520564402015494,6
6834900113790389510,5
6839998013700607237,7
6834197519837203717,9
6837256645064674566,8
6865847017319468294,2
6849967870206577926,1
6832692544887934214,6
6834387384117857542,5
6833299688641416453,4
6855073902884932870,8
6833065445378034950,8
6833810995593481477,14
6840207833674304774,2
6833375926231895302,5
6835338631532514565,7
6849478235936394501,8
6832671532452498694,6
6854312952170892550,5
6784991839427644677,8
6878352099588033793,5
6834274539535355141,7
6833873243162643717,6
6834253254885428485,7
6833863232638258437,5
6834488740795124997,1
6836137449899461893,9
6833603046933564678,5
6834513787324845318,8
6854013082469993734,8
6833489389214027014,7
6786007347664801029,5
6834121894564842758,5
6837441403132398854,5
6833744072251854086,9
6834284127915740421,6
6833823855493139717,10
6834470862771588357,6
6833514254579125509,1
6856624213621525766,4
6833413248365153542,12
6833649143018294533,2
6832069360257993989,8
6832933330694966534,8
6830533143586557189,1
6834775497289878789,8
6833797512957054214,6
6834033769305902341,7
6834019081331428614,2
6839428224611601669,9
6834068728565566726,4
6856111163520879878,10
6832287962651184390,5
6843788000632114437,6
6835756188995472645,1
6833520275200462085,1
6834997595350289669,1
6834389311744445702,3
6834751419438910726,1
6833668427752721669,13
6848316957414919429,4
6833210003164368133,5
6833492830082698501,1
6834067801012014341,4
6833714202021039366,14
6850468013594938630,1
6833015723032464646,4
6843072359730105606,9
6834027674596314374,9
6778259718587665669,2
6833537922315144453,8
6834069112998644998,3
6833916624106491141,8
6777553712664661254,7
6832744684863966470,6
6833686525448932613,9
6834113051805912326,4
6833584153657740550,5
6834264708430777605,8
6840657230631603461,6
6783817776726396165,4
6833530668018863365,1
6833833139014552837,1
6835705778150591749,7
6834347284868762885,4
6833251579823426821,5
6833364440704978181,6
6779672635174374661,7
6833796094258990342,1
6833508400026979590,5
6834926022614387974,7
6836466536945962246,1
6839726646837153030,5
6833727102160784645,4
6834911306198322437,1
6832355323014171909,10
6833066830743997701,7
6781104413521038597,4
6888421254676761858,4
6833541371261963525,7
6835046355417795846,1
6813825483210247430,12
6830521748312608005,7
6833593146799181062,6
6834216180727713030,7
6846773801678572805,4
6846327762676960518,6
6835351123214224645,13
6834610903141403910,9
6832571060643204358,6
6832339060544064774,2
6833891581083290885,4
6833516188375485702,6
6852374317011930373,1
6778577984212192517,3
6835261907117673733,2
6833072092997618949,1
6833147703665511685,2
6833792512054856966,6
6839398643628330246,16
6842751789570346245,3
6833811974414028038,4
6858309854566632709,9
6832798648678632710,1
6850917054569057541,8
6838267587063729413,3
6885738316835097858,1
6834871041752370438,5
6833441476089842950,1
6833751800072490246,1
6834175698307927301,6
6839446497373818118,9
6779342953954495750,8
6850582133958905094,6
6833491704708943110,4
6865449023805852934,7
6834559098923519238,7
6833166174923115781,4
6839792617845247238,11
6824935558960237829,10
6834113873323363589,1
6885433277205843202,2
6832777896893943046,5
6877218682133597442,1
6832409294596574470,8
6837941995529424133,2
6836340093570043142,5
6832399176177929477,1
6833178118463704325,2
6833837323705273606,11
6834142687688527109,6
6832730742599060741,6
6834478446861716741,7
6784274164468501766,4
6835637060049620229,1
6833769069469109509,8
6832832452986260741,11
6834211165862743302,6
6833179281057680646,6
6834226390674574598,3
6856828734331194629,2
6786119753049066758,8
6834583196160609542,1
6834539095050439942,11
6833764186711952645,8
6842359887293467910,9
6779636900043984133,6
6832961430480866566,1
6833398634013412614,3
6833575358780968197,3
6833359287004237062,4
6833012098902101253,4
6841505267172035845,11
6778571534404570374,5
6832350997910801670,10
6836508623368195334,9
6835650383046642950,2
6832073598388292870,1
6830581401667063045,7
6856081555987713285,7
6839478401158384902,8
6833834510187007237,1
6836702518626503942,1
6777784242496703749,10
6834879594915548421,7
6832806560192892166,7
6850150233343560965,2
6833044823142878469,1
6784906569692761349,5
6832466791915113734,2
6834286349584026886,4
6833097839091010822,8
6834075087742831877,1
6832825608658078981,11
6860361198622346502,4
6832851099909623045,1
6833497623488384262,9
6833379923684609286,5
6832132078725811461,4
6833008132881403142,9
6778542819897347333,9
6833878540522491141,4
6838989304862084357,2
6834822268862893317,1
6833505067740482822,1
6833789851528137990,5
6889302362041748738,3
6836161917627665670,1
6833597257271561478,6
6833090438405147910,5
6834685548569890053,13
6834517699159248133,2
6834460276792757509,3
6832828449090964741,8
6841177244568669446,3
6833234469533535493,6
6854699438426967301,10
6835662825755643141,3
6833830357171981574,7
6784960416431754501,7
6841689633063963910,10
6860852408440999173,7
6860183158281800961,1
6834534831087488262,3
6832411772855569670,10
6845408198216715525,6
6837934434298137862,6
6834110767525104901,3
6841034180902522117,4
6833402424946920709,4
6783862355332828422,6
6838951576367844614,8
6832913179396279557,4
6832671338952412421,1
6778308998836800773,2
6856495595025091846,2
6845815844761603334,10
6833827606396210437,13
6843584961031703813,1
6834240943428881669,5
6888025120066014466,3
6844324223872224517,8
6833761968764079366,4
6833237077350501638,5
6834289095930400005,7
6834957940806388997,13
6832342719474584838,4
6845101102816365829,4
6834181959820807430,3
6833506816127749382,4
6884383222164180229,3
6835705068688346374,8
6838552957018033414,5
6837090103735684357,8
6833612745653505285,4
6832716607798643974,4
6833124781374704901,2
6849844507488308486,6
6777861588750716165,2
6832181860152380678,1
6833695659586047238,10
6835190452321389830,7
6834677078902852870,6
6829055244450745606,8
6835409717356006662,4
6860561450172304646,1
6858642169620679937,3
6834611229047229701,10
6835319006983900422,4
6847951781125704966,6
6837292913806937350,1
6832428036445457670,5
6835652068015951110,5
6887946899777752321,1
6837296829609118982,10
6835571279135837446,3
6834924217104878853,9
6834166601609170181,6
6833487322755992837,6
6877258045097921793,2
6832839364880420101,1
6833235579212172549,4
6840212036731833606,6
6833720078895287557,3
6837482957213650182,9
6832294117788110086,6
6823050375357156614,6
6836001649668984069,7
6834108921909677317,1
6833024533943848197,7
6832676982623341830,4
6834081245622799622,5
6847107208887454982,11
6834897132756012293,1
6833861304906779910,6
6835049451208330501,1
6837936528434629894,8
6837865382796184837,7
6834210052795059461,8
6832182412584160517,10
6832953164841438469,6
6833720809568177414,7
6847261974506556677,12
6823087023075691781,7
6841274993435774214,1
6778297197667650822,6
6778913612275764486,8
6838412218275663110,6
6833791216514092294,3
6833410670394985733,7
6833072685593988358,9
6851058145154878725,1
6833904663251766533,7
6833828834538769669,9
6833785008449146118,7
6833557283285290246,2
6833390104917101830,7
6840441251167292677,4
6835657263160610054,1
6834192400949316869,3
6836647262358113542,5
6833816214511373573,12
6826621287041928453,10
6839516709863427334,6
6834742546774641926,1
6833837662072278277,2
6832267060396051718,8
6861200796172782853,5
6836045582780370181,13
6834475789686246662,5
6833759082617261317,1
6832408944401550597,5
6832266882863648006,1
6834449062075436294,4
6833709829555621125,3
6833483493234838789,4
6779651830533213446,9
6833922681671388421,5
6834082122525871366,5
6784927217055976709,9
6833896726730902789,11
6833406967617244421,13
6857643043147877638,1
6833424263941229829,3
6866887529682062597,5
6833806008708549894,5
6834937260446600453,9
6834414519972859141,5
6834124911145962757,6
6832872600973135109,4
6832346951753665797,3
6875389961634368769,4
6834183976333233413,11
6833383957950696709,5
6837127346110090502,5
6834509531024837893,6
6833152717737807109,7
6833720577421839621,4
6838114947340324102,6
6835178118249024774,1
6834223609658051846,4
6834061799160040710,4
6833677090475265285,1
6832835305452735749,5
6833302170268388614,1
6834159967050730758,11
6832450425644518661,5
6821234120111230214,5
6833916853350386949,4
6865697443741207813,7
6838015253750533381,6
6832465111521791237,9
6832130757218094342,4
6837626355648138501,9
6885386756607233281,2
6832353682449812741,2
6839523774602185990,3
6834515753232911621,1
6833804744348257542,5
6832791582186425606,9
6878186511343422721,12
6833864263619153157,12
6835147949924715782,1
6855685124835642629,9
6834104823755836677,1
6785287949375311110,5
6833814142906797318,6
6784184776795426053,7
6833152824315104517,6
6835271408235318534,7
6832445073246964997,7
6855862583820356869,4
6836295525428432133,12
6833452051473894661,1
6834115877508549894,5
6833672510387571973,12
6787160152328998149,4
6833853680802876678,5
6833796890161597702,4
6833129582921649413,7
6864970039821438213,1
6834598006252113157,5
6833076351411473670,9
6832117017433197829,4
6833888388987325701,9
6833715168300649734,11
6832309563606322438,9
6778310244398370054,6
6833933551705066758,6
6833553871479000326,6
6833492189658516741,11
6833590654799564037,7
6833572258791902469,2
6833996132155215110,12
6833869483333946630,6
6833739663031766277,1
6841425378104347910,1
6833642223226195205,7
6839220586518973702,1
6834005894930402566,1
6834014582734851334,1
6833884983480864005,6
6833870292872350981,4
6836427830386101509,3
6834198178909244678,1
6837370190712278277,1
6845205632912559365,9
6833863617306299653,5
6833863261184691462,8
6833585638390893830,8
6869953624575855877,3
6834201545303739654,1
6831608722716970246,6
6831743836318895366,6
6831616204579425542,6
6831908747040853253,7
6831706525698985221,2
6831949208845602054,4
6839380577146162438,5
6831877806419463429,5
6831714568411073798,2
6831678581719026949,2
6831885984603442438,4
6831693597482503430,3
6831631765048708357,1
6831650927569603846,4
6836909395851480326,5
6831685276851588358,1
6831860337965272325,1
6832004564690963718,2
6831622625882639622,5
6831753528277503237,6
6832173773815434501,5
6831691812156067077,1
6831758038072937734,2
6832836524241915142,10
6832061525566426374,10
6831726999480962310,3
6832055293359262982,4
6831867838446292230,6
6831732527770766597,9
6831712785290906885,6
6831721048149331206,1
6832484321891339526,3
6832156872800275717,3
6831808681928051973,4
6831617213229731077,10
6831730508771233029,3
6831861327691009285,3
6831727701808729349,9
6832438810681281798,2
6831696466248043781,7
6831641600720997637,1
6831628401644719365,6
6831923154097687813,5
6833173850239372550,9
6831709638518377734,5
6832026272625872134,4
6837269259618372869,10
6832088200102694149,1
6831877159775112454,3
